Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
73,[570.0],[678.0],[399.0],[922.0],[621.0],[682.0],[460.0],[995.0],[822.0],[599.0],[13.0],[847.0],[349.0],[545.0],[869.0],[677.0],[906.0],[476.0],[426.0],[189.0],[350.0],[200.0],[536.0],[503.0],[275.0],[643.0],[70.0],[641.0],[759.0],[804.0],[696.0],[225.0],[743.0],[127.0],[933.0],[223.0],[566.0],[113.0],[48.0],[386.0],[547.0],[353.0],[37.0],[883.0],[273.0],[963.0],[326.0],[442.0],[631.0],[707.0],[791.0],[146.0],[130.0],[388.0],[913.0],[852.0],[400.0],[614.0],[733.0],[771.0],[626.0],[929.0],[700.0],[933.0],[285.0],[861.0],[678.0],[550.0],[94.0],[670.0],[623.0],[420.0],[800.0],[584.0],[863.0],[178.0],[397.0],[374.0],[195.0],[722.0],[817.0],[49.0],[458.0],[340.0],[847.0],[921.0],[889.0],[635.0],[20.0],[816.0],[791.0],[915.0],[882.0],[551.0],[561.0],[120.0],[111.0],[944.0],[431.0],[402.0],[711.0],[445.0],[275.0],[7.0],[298.0],[290.0],[879.0],[894.0],[9.0],[212.0],[648.0],[49.0],[372.0],[115.0],[882.0],[571.0],[627.0],[42.0],[411.0],[236.0],[598.0],[474.0],[79.0],[485.0],[141.0]
74,[726.0],[500.0],[421.0],[13.0],[418.0],[625.0],[238.0],[487.0],[234.0],[931.0],[670.0],[995.0],[903.0],[84.0],[389.0],[967.0],[471.0],[784.0],[750.0],[472.0],[612.0],[382.0],[798.0],[740.0],[689.0],[44.0],[130.0],[854.0],[229.0],[224.0],[792.0],[701.0],[764.0],[771.0],[127.0],[978.0],[79.0],[847.0],[627.0],[677.0],[573.0],[632.0],[13.0],[996.0],[356.0],[759.0],[246.0],[880.0],[609.0],[669.0],[614.0],[139.0],[775.0],[500.0],[71.0],[295.0],[223.0],[991.0],[461.0],[930.0],[517.0],[450.0],[479.0],[931.0],[130.0],[708.0],[55.0],[226.0],[654.0],[898.0],[693.0],[277.0],[373.0],[844.0],[248.0],[29.0],[903.0],[394.0],[27.0],[618.0],[987.0],[14.0],[858.0],[509.0],[79.0],[362.0],[110.0],[654.0],[808.0],[220.0],[746.0],[710.0],[801.0],[812.0],[869.0],[762.0],[441.0],[468.0],[429.0],[128.0],[763.0],[616.0],[959.0],[723.0],[773.0],[80.0],[853.0],[603.0],[516.0],[987.0],[220.0],[789.0],[425.0],[866.0],[44.0],[474.0],[460.0],[319.0],[463.0],[263.0],[586.0],[282.0],[622.0],[991.0],[994.0]
75,[315.0],[86.0],[211.0],[125.0],[13.0],[344.0],[971.0],[991.0],[220.0],[878.0],[399.0],[671.0],[256.0],[899.0],[549.0],[512.0],[575.0],[542.0],[921.0],[837.0],[510.0],[951.0],[496.0],[495.0],[981.0],[666.0],[501.0],[488.0],[649.0],[882.0],[576.0],[167.0],[651.0],[745.0],[292.0],[482.0],[55.0],[968.0],[436.0],[909.0],[264.0],[448.0],[236.0],[221.0],[948.0],[961.0],[889.0],[903.0],[177.0],[920.0],[990.0],[684.0],[978.0],[941.0],[405.0],[993.0],[482.0],[96.0],[156.0],[292.0],[828.0],[932.0],[113.0],[865.0],[525.0],[676.0],[847.0],[508.0],[603.0],[564.0],[622.0],[864.0],[817.0],[107.0],[110.0],[600.0],[413.0],[378.0],[220.0],[282.0],[786.0],[520.0],[600.0],[322.0],[708.0],[627.0],[202.0],[860.0],[898.0],[192.0],[584.0],[665.0],[88.0],[620.0],[189.0],[365.0],[187.0],[106.0],[542.0],[249.0],[98.0],[446.0],[790.0],[953.0],[423.0],[686.0],[924.0],[232.0],[933.0],[243.0],[575.0],[482.0],[889.0],[915.0],[223.0],[436.0],[118.0],[896.0],[991.0],[496.0],[344.0],[259.0],[649.0],[431.0],[263.0]
76,[354.0],[489.0],[709.0],[156.0],[981.0],[893.0],[203.0],[692.0],[125.0],[356.0],[898.0],[829.0],[306.0],[56.0],[931.0],[547.0],[751.0],[497.0],[243.0],[126.0],[12.0],[727.0],[533.0],[784.0],[558.0],[829.0],[106.0],[474.0],[525.0],[934.0],[844.0],[501.0],[880.0],[993.0],[575.0],[97.0],[863.0],[948.0],[624.0],[125.0],[178.0],[85.0],[507.0],[215.0],[647.0],[323.0],[225.0],[413.0],[543.0],[709.0],[276.0],[35.0],[400.0],[293.0],[2.0],[595.0],[775.0],[154.0],[393.0],[401.0],[752.0],[95.0],[118.0],[605.0],[742.0],[62.0],[793.0],[566.0],[854.0],[924.0],[501.0],[561.0],[293.0],[780.0],[21.0],[245.0],[961.0],[418.0],[81.0],[13.0],[91.0],[635.0],[377.0],[300.0],[671.0],[566.0],[885.0],[69.0],[564.0],[377.0],[844.0],[78.0],[663.0],[164.0],[946.0],[853.0],[870.0],[622.0],[526.0],[769.0],[402.0],[676.0],[708.0],[491.0],[91.0],[642.0],[564.0],[110.0],[569.0],[847.0],[933.0],[775.0],[225.0],[553.0],[978.0],[624.0],[479.0],[821.0],[36.0],[936.0],[14.0],[139.0],[460.0],[566.0],[431.0]
77,[968.0],[222.0],[474.0],[332.0],[460.0],[568.0],[594.0],[794.0],[346.0],[129.0],[564.0],[708.0],[670.0],[532.0],[329.0],[870.0],[722.0],[709.0],[280.0],[994.0],[585.0],[677.0],[684.0],[594.0],[272.0],[77.0],[622.0],[266.0],[609.0],[258.0],[922.0],[795.0],[394.0],[71.0],[847.0],[399.0],[282.0],[983.0],[319.0],[822.0],[29.0],[575.0],[758.0],[222.0],[431.0],[623.0],[883.0],[399.0],[880.0],[738.0],[36.0],[325.0],[223.0],[740.0],[289.0],[219.0],[978.0],[481.0],[948.0],[549.0],[481.0],[914.0],[663.0],[31.0],[848.0],[487.0],[250.0],[535.0],[587.0],[788.0],[156.0],[583.0],[540.0],[558.0],[13.0],[690.0],[306.0],[652.0],[867.0],[953.0],[13.0],[893.0],[709.0],[589.0],[174.0],[79.0],[31.0],[864.0],[608.0],[216.0],[197.0],[525.0],[301.0],[423.0],[643.0],[418.0],[286.0],[460.0],[978.0],[105.0],[360.0],[728.0],[732.0],[82.0],[222.0],[470.0],[898.0],[903.0],[382.0],[382.0],[709.0],[223.0],[819.0],[331.0],[635.0],[266.0],[311.0],[869.0],[780.0],[921.0],[250.0],[215.0],[963.0],[236.0],[936.0]
78,[261.0],[445.0],[624.0],[628.0],[501.0],[285.0],[737.0],[817.0],[44.0],[728.0],[847.0],[614.0],[220.0],[929.0],[740.0],[773.0],[830.0],[488.0],[368.0],[324.0],[576.0],[151.0],[251.0],[698.0],[715.0],[214.0],[151.0],[436.0],[740.0],[689.0],[518.0],[387.0],[691.0],[686.0],[939.0],[853.0],[941.0],[60.0],[282.0],[641.0],[498.0],[933.0],[281.0],[868.0],[968.0],[561.0],[460.0],[552.0],[434.0],[641.0],[780.0],[533.0],[482.0],[769.0],[389.0],[977.0],[142.0],[431.0],[724.0],[420.0],[631.0],[870.0],[889.0],[113.0],[110.0],[842.0],[251.0],[740.0],[944.0],[853.0],[106.0],[323.0],[898.0],[200.0],[491.0],[673.0],[679.0],[432.0],[681.0],[122.0],[519.0],[211.0],[151.0],[933.0],[614.0],[975.0],[393.0],[522.0],[844.0],[620.0],[897.0],[49.0],[100.0],[683.0],[796.0],[955.0],[632.0],[733.0],[400.0],[234.0],[744.0],[541.0],[558.0],[667.0],[229.0],[894.0],[399.0],[413.0],[93.0],[614.0],[641.0],[400.0],[594.0],[196.0],[221.0],[913.0],[669.0],[894.0],[442.0],[931.0],[397.0],[325.0],[759.0],[79.0],[921.0]
79,[109.0],[329.0],[266.0],[461.0],[294.0],[525.0],[894.0],[847.0],[378.0],[846.0],[924.0],[470.0],[709.0],[419.0],[774.0],[533.0],[113.0],[436.0],[492.0],[16.0],[483.0],[707.0],[817.0],[296.0],[748.0],[245.0],[393.0],[852.0],[40.0],[959.0],[590.0],[753.0],[211.0],[399.0],[389.0],[225.0],[975.0],[671.0],[560.0],[79.0],[484.0],[460.0],[525.0],[916.0],[450.0],[399.0],[389.0],[671.0],[825.0],[488.0],[897.0],[872.0],[946.0],[393.0],[650.0],[740.0],[641.0],[205.0],[897.0],[323.0],[820.0],[829.0],[847.0],[156.0],[898.0],[671.0],[817.0],[315.0],[630.0],[775.0],[994.0],[252.0],[564.0],[504.0],[648.0],[285.0],[399.0],[283.0],[749.0],[94.0],[496.0],[225.0],[580.0],[380.0],[736.0],[266.0],[221.0],[909.0],[614.0],[871.0],[130.0],[614.0],[502.0],[618.0],[472.0],[708.0],[351.0],[881.0],[142.0],[374.0],[618.0],[485.0],[227.0],[234.0],[364.0],[65.0],[670.0],[905.0],[672.0],[489.0],[488.0],[142.0],[259.0],[390.0],[501.0],[487.0],[202.0],[425.0],[844.0],[622.0],[396.0],[639.0],[586.0],[880.0],[525.0]
80,[330.0],[124.0],[436.0],[98.0],[867.0],[442.0],[955.0],[489.0],[791.0],[866.0],[358.0],[933.0],[474.0],[597.0],[888.0],[886.0],[717.0],[266.0],[628.0],[457.0],[757.0],[421.0],[986.0],[221.0],[289.0],[887.0],[704.0],[624.0],[597.0],[957.0],[232.0],[156.0],[202.0],[607.0],[471.0],[428.0],[972.0],[224.0],[639.0],[257.0],[747.0],[666.0],[853.0],[201.0],[252.0],[898.0],[423.0],[168.0],[372.0],[474.0],[639.0],[382.0],[925.0],[64.0],[893.0],[198.0],[709.0],[447.0],[255.0],[252.0],[738.0],[264.0],[715.0],[650.0],[564.0],[653.0],[602.0],[221.0],[721.0],[482.0],[646.0],[220.0],[327.0],[525.0],[365.0],[79.0],[924.0],[596.0],[872.0],[993.0],[324.0],[47.0],[173.0],[981.0],[608.0],[220.0],[594.0],[234.0],[724.0],[84.0],[815.0],[956.0],[749.0],[649.0],[968.0],[285.0],[274.0],[849.0],[69.0],[671.0],[957.0],[575.0],[487.0],[284.0],[708.0],[314.0],[394.0],[13.0],[887.0],[767.0],[738.0],[635.0],[59.0],[452.0],[167.0],[429.0],[892.0],[793.0],[110.0],[130.0],[429.0],[830.0],[8.0],[285.0],[14.0]
81,[614.0],[525.0],[282.0],[984.0],[593.0],[79.0],[603.0],[37.0],[904.0],[149.0],[879.0],[596.0],[624.0],[226.0],[503.0],[784.0],[970.0],[624.0],[232.0],[867.0],[780.0],[767.0],[575.0],[489.0],[566.0],[296.0],[318.0],[486.0],[119.0],[787.0],[989.0],[671.0],[954.0],[483.0],[614.0],[594.0],[75.0],[442.0],[830.0],[702.0],[169.0],[113.0],[264.0],[148.0],[284.0],[564.0],[526.0],[475.0],[854.0],[436.0],[781.0],[920.0],[142.0],[120.0],[624.0],[37.0],[738.0],[928.0],[728.0],[869.0],[684.0],[666.0],[202.0],[382.0],[924.0],[411.0],[972.0],[402.0],[502.0],[764.0],[304.0],[822.0],[842.0],[534.0],[141.0],[687.0],[898.0],[645.0],[816.0],[561.0],[263.0],[737.0],[48.0],[790.0],[231.0],[436.0],[395.0],[284.0],[221.0],[550.0],[189.0],[608.0],[437.0],[759.0],[948.0],[342.0],[678.0],[728.0],[238.0],[909.0],[857.0],[533.0],[671.0],[285.0],[242.0],[903.0],[764.0],[306.0],[673.0],[248.0],[571.0],[438.0],[373.0],[837.0],[525.0],[541.0],[883.0],[961.0],[197.0],[412.0],[314.0],[392.0],[457.0],[896.0],[358.0]
82,[243.0],[608.0],[220.0],[330.0],[414.0],[37.0],[306.0],[671.0],[724.0],[139.0],[614.0],[357.0],[266.0],[403.0],[521.0],[139.0],[616.0],[474.0],[370.0],[183.0],[220.0],[248.0],[678.0],[608.0],[285.0],[673.0],[978.0],[966.0],[302.0],[275.0],[570.0],[31.0],[943.0],[641.0],[660.0],[838.0],[145.0],[861.0],[38.0],[200.0],[102.0],[178.0],[168.0],[13.0],[822.0],[936.0],[539.0],[642.0],[867.0],[542.0],[130.0],[614.0],[292.0],[525.0],[282.0],[79.0],[571.0],[913.0],[858.0],[661.0],[452.0],[642.0],[614.0],[944.0],[853.0],[442.0],[540.0],[525.0],[759.0],[715.0],[781.0],[125.0],[49.0],[352.0],[965.0],[537.0],[893.0],[146.0],[671.0],[880.0],[457.0],[800.0],[867.0],[934.0],[525.0],[624.0],[60.0],[311.0],[197.0],[278.0],[946.0],[14.0],[906.0],[711.0],[95.0],[870.0],[991.0],[663.0],[947.0],[363.0],[959.0],[649.0],[520.0],[541.0],[671.0],[413.0],[614.0],[679.0],[975.0],[330.0],[474.0],[14.0],[698.0],[634.0],[343.0],[692.0],[739.0],[141.0],[897.0],[254.0],[903.0],[697.0],[37.0],[547.0],[630.0]
83,[239.0],[429.0],[857.0],[850.0],[526.0],[190.0],[808.0],[708.0],[897.0],[172.0],[853.0],[985.0],[282.0],[461.0],[542.0],[35.0],[204.0],[282.0],[273.0],[542.0],[197.0],[48.0],[847.0],[309.0],[708.0],[37.0],[482.0],[267.0],[260.0],[857.0],[273.0],[769.0],[113.0],[541.0],[339.0],[59.0],[215.0],[840.0],[978.0],[92.0],[640.0],[430.0],[713.0],[220.0],[234.0],[879.0],[86.0],[708.0],[87.0],[723.0],[254.0],[594.0],[506.0],[49.0],[995.0],[13.0],[266.0],[733.0],[127.0],[939.0],[325.0],[178.0],[629.0],[885.0],[394.0],[227.0],[890.0],[397.0],[499.0],[892.0],[32.0],[378.0],[733.0],[987.0],[270.0],[365.0],[118.0],[139.0],[576.0],[113.0],[388.0],[451.0],[933.0],[258.0],[237.0],[474.0],[568.0],[412.0],[385.0],[198.0],[254.0],[520.0],[872.0],[364.0],[896.0],[272.0],[13.0],[33.0],[257.0],[284.0],[614.0],[759.0],[33.0],[842.0],[996.0],[306.0],[220.0],[808.0],[865.0],[975.0],[436.0],[733.0],[86.0],[33.0],[954.0],[794.0],[734.0],[314.0],[13.0],[815.0],[413.0],[940.0],[566.0],[184.0],[816.0]
84,[428.0],[616.0],[959.0],[69.0],[614.0],[318.0],[196.0],[614.0],[223.0],[713.0],[288.0],[444.0],[564.0],[263.0],[110.0],[415.0],[550.0],[457.0],[490.0],[541.0],[897.0],[911.0],[223.0],[290.0],[850.0],[566.0],[720.0],[525.0],[447.0],[621.0],[490.0],[944.0],[785.0],[430.0],[539.0],[520.0],[222.0],[472.0],[482.0],[919.0],[569.0],[804.0],[954.0],[525.0],[125.0],[880.0],[365.0],[460.0],[113.0],[907.0],[890.0],[773.0],[401.0],[520.0],[77.0],[851.0],[436.0],[214.0],[748.0],[760.0],[236.0],[652.0],[225.0],[687.0],[220.0],[692.0],[64.0],[961.0],[830.0],[734.0],[356.0],[146.0],[145.0],[602.0],[565.0],[236.0],[889.0],[684.0],[483.0],[534.0],[594.0],[334.0],[569.0],[689.0],[49.0],[282.0],[975.0],[978.0],[897.0],[535.0],[643.0],[727.0],[327.0],[914.0],[725.0],[326.0],[708.0],[24.0],[348.0],[378.0],[689.0],[364.0],[113.0],[681.0],[453.0],[679.0],[579.0],[113.0],[581.0],[568.0],[145.0],[113.0],[231.0],[197.0],[106.0],[438.0],[54.0],[741.0],[243.0],[643.0],[306.0],[733.0],[13.0],[642.0],[396.0]
85,[220.0],[78.0],[934.0],[870.0],[58.0],[464.0],[170.0],[110.0],[271.0],[393.0],[108.0],[317.0],[924.0],[878.0],[314.0],[158.0],[978.0],[552.0],[111.0],[17.0],[400.0],[877.0],[442.0],[49.0],[442.0],[537.0],[775.0],[52.0],[121.0],[338.0],[111.0],[650.0],[382.0],[904.0],[553.0],[164.0],[445.0],[591.0],[130.0],[589.0],[673.0],[395.0],[182.0],[608.0],[323.0],[397.0],[635.0],[666.0],[173.0],[302.0],[64.0],[40.0],[549.0],[142.0],[910.0],[862.0],[474.0],[93.0],[289.0],[127.0],[991.0],[432.0],[892.0],[279.0],[691.0],[794.0],[120.0],[314.0],[427.0],[113.0],[115.0],[250.0],[131.0],[13.0],[781.0],[51.0],[785.0],[35.0],[442.0],[879.0],[654.0],[164.0],[727.0],[516.0],[991.0],[195.0],[13.0],[948.0],[568.0],[315.0],[578.0],[554.0],[259.0],[204.0],[605.0],[976.0],[236.0],[712.0],[524.0],[442.0],[981.0],[92.0],[449.0],[199.0],[516.0],[785.0],[225.0],[256.0],[576.0],[708.0],[7.0],[172.0],[584.0],[254.0],[622.0],[935.0],[67.0],[638.0],[977.0],[167.0],[679.0],[522.0],[397.0],[357.0],[429.0]
86,[816.0],[136.0],[689.0],[217.0],[482.0],[659.0],[418.0],[20.0],[703.0],[976.0],[576.0],[412.0],[898.0],[520.0],[903.0],[833.0],[482.0],[118.0],[714.0],[681.0],[223.0],[882.0],[828.0],[396.0],[864.0],[431.0],[142.0],[152.0],[723.0],[165.0],[123.0],[28.0],[847.0],[571.0],[736.0],[142.0],[582.0],[991.0],[497.0],[536.0],[94.0],[586.0],[130.0],[471.0],[378.0],[924.0],[555.0],[382.0],[358.0],[519.0],[189.0],[987.0],[879.0],[978.0],[29.0],[458.0],[220.0],[672.0],[238.0],[382.0],[382.0],[382.0],[701.0],[630.0],[651.0],[898.0],[551.0],[903.0],[329.0],[629.0],[846.0],[869.0],[676.0],[975.0],[130.0],[279.0],[113.0],[325.0],[276.0],[214.0],[47.0],[64.0],[981.0],[382.0],[962.0],[644.0],[740.0],[869.0],[975.0],[984.0],[472.0],[789.0],[979.0],[873.0],[86.0],[931.0],[79.0],[248.0],[675.0],[396.0],[558.0],[294.0],[677.0],[302.0],[337.0],[941.0],[883.0],[635.0],[990.0],[221.0],[826.0],[788.0],[194.0],[844.0],[608.0],[396.0],[566.0],[708.0],[293.0],[807.0],[399.0],[993.0],[961.0],[113.0],[954.0]
87,[510.0],[471.0],[981.0],[246.0],[87.0],[676.0],[879.0],[460.0],[204.0],[869.0],[285.0],[946.0],[853.0],[441.0],[679.0],[606.0],[637.0],[695.0],[611.0],[199.0],[670.0],[708.0],[538.0],[547.0],[549.0],[602.0],[285.0],[282.0],[324.0],[732.0],[23.0],[549.0],[187.0],[426.0],[108.0],[305.0],[124.0],[614.0],[412.0],[608.0],[901.0],[404.0],[544.0],[14.0],[456.0],[603.0],[559.0],[113.0],[154.0],[119.0],[925.0],[489.0],[764.0],[471.0],[342.0],[506.0],[507.0],[887.0],[966.0],[849.0],[708.0],[633.0],[594.0],[94.0],[955.0],[762.0],[236.0],[413.0],[868.0],[202.0],[466.0],[788.0],[22.0],[221.0],[978.0],[901.0],[715.0],[533.0],[710.0],[689.0],[883.0],[113.0],[340.0],[906.0],[220.0],[213.0],[16.0],[266.0],[49.0],[731.0],[248.0],[526.0],[614.0],[610.0],[564.0],[345.0],[717.0],[889.0],[620.0],[14.0],[566.0],[548.0],[442.0],[876.0],[442.0],[239.0],[869.0],[670.0],[13.0],[724.0],[928.0],[978.0],[897.0],[189.0],[964.0],[14.0],[236.0],[671.0],[972.0],[189.0],[924.0],[963.0],[141.0],[143.0],[627.0]
88,[108.0],[220.0],[713.0],[85.0],[978.0],[20.0],[425.0],[13.0],[474.0],[92.0],[991.0],[861.0],[579.0],[531.0],[670.0],[418.0],[847.0],[211.0],[63.0],[613.0],[482.0],[85.0],[164.0],[349.0],[506.0],[901.0],[37.0],[482.0],[781.0],[249.0],[304.0],[193.0],[443.0],[982.0],[528.0],[442.0],[204.0],[291.0],[810.0],[815.0],[365.0],[60.0],[74.0],[520.0],[464.0],[853.0],[804.0],[715.0],[614.0],[617.0],[704.0],[220.0],[211.0],[614.0],[806.0],[966.0],[73.0],[566.0],[947.0],[663.0],[724.0],[525.0],[852.0],[847.0],[13.0],[991.0],[1.0],[306.0],[364.0],[428.0],[911.0],[3.0],[628.0],[997.0],[704.0],[555.0],[920.0],[382.0],[991.0],[386.0],[920.0],[786.0],[966.0],[285.0],[584.0],[530.0],[457.0],[571.0],[396.0],[626.0],[491.0],[294.0],[145.0],[656.0],[903.0],[436.0],[617.0],[202.0],[545.0],[630.0],[202.0],[316.0],[400.0],[248.0],[214.0],[251.0],[737.0],[399.0],[860.0],[220.0],[6.0],[508.0],[842.0],[925.0],[605.0],[822.0],[79.0],[991.0],[175.0],[925.0],[898.0],[759.0],[314.0],[377.0],[290.0]
89,[576.0],[40.0],[558.0],[247.0],[400.0],[965.0],[722.0],[676.0],[830.0],[151.0],[366.0],[214.0],[669.0],[789.0],[399.0],[399.0],[775.0],[214.0],[250.0],[411.0],[775.0],[671.0],[334.0],[525.0],[734.0],[525.0],[79.0],[333.0],[658.0],[558.0],[441.0],[442.0],[614.0],[826.0],[144.0],[665.0],[400.0],[807.0],[704.0],[975.0],[565.0],[323.0],[444.0],[575.0],[319.0],[33.0],[708.0],[217.0],[136.0],[963.0],[946.0],[928.0],[715.0],[628.0],[83.0],[990.0],[624.0],[569.0],[462.0],[301.0],[600.0],[608.0],[737.0],[51.0],[703.0],[670.0],[407.0],[679.0],[281.0],[739.0],[904.0],[494.0],[411.0],[281.0],[396.0],[828.0],[847.0],[470.0],[844.0],[709.0],[797.0],[138.0],[292.0],[79.0],[459.0],[405.0],[769.0],[402.0],[429.0],[837.0],[733.0],[400.0],[215.0],[461.0],[177.0],[402.0],[698.0],[892.0],[656.0],[520.0],[220.0],[754.0],[223.0],[654.0],[93.0],[86.0],[889.0],[847.0],[769.0],[740.0],[913.0],[529.0],[541.0],[130.0],[156.0],[343.0],[37.0],[184.0],[298.0],[946.0],[564.0],[45.0],[287.0],[780.0],[80.0]
90,[36.0],[965.0],[46.0],[973.0],[142.0],[825.0],[781.0],[62.0],[863.0],[250.0],[710.0],[925.0],[920.0],[834.0],[564.0],[808.0],[142.0],[245.0],[533.0],[156.0],[853.0],[935.0],[838.0],[14.0],[253.0],[865.0],[110.0],[522.0],[284.0],[575.0],[906.0],[885.0],[456.0],[178.0],[97.0],[219.0],[526.0],[218.0],[775.0],[285.0],[431.0],[869.0],[113.0],[933.0],[566.0],[43.0],[404.0],[644.0],[438.0],[759.0],[472.0],[913.0],[225.0],[198.0],[835.0],[831.0],[862.0],[673.0],[257.0],[530.0],[119.0],[429.0],[220.0],[396.0],[502.0],[399.0],[963.0],[808.0],[817.0],[253.0],[658.0],[631.0],[232.0],[965.0],[775.0],[62.0],[883.0],[728.0],[385.0],[875.0],[126.0],[298.0],[844.0],[722.0],[418.0],[321.0],[944.0],[356.0],[14.0],[456.0],[566.0],[223.0],[391.0],[508.0],[266.0],[274.0],[38.0],[594.0],[98.0],[580.0],[428.0],[320.0],[767.0],[775.0],[640.0],[468.0],[669.0],[898.0],[919.0],[897.0],[215.0],[536.0],[676.0],[412.0],[393.0],[630.0],[285.0],[903.0],[145.0],[861.0],[764.0],[896.0],[903.0],[107.0],[217.0]
91,[388.0],[270.0],[11.0],[534.0],[696.0],[953.0],[110.0],[337.0],[147.0],[126.0],[193.0],[266.0],[838.0],[635.0],[13.0],[473.0],[431.0],[167.0],[943.0],[393.0],[978.0],[383.0],[694.0],[699.0],[67.0],[740.0],[560.0],[971.0],[236.0],[424.0],[19.0],[605.0],[362.0],[125.0],[816.0],[78.0],[130.0],[343.0],[400.0],[374.0],[555.0],[327.0],[45.0],[978.0],[1.0],[214.0],[239.0],[652.0],[630.0],[991.0],[980.0],[961.0],[892.0],[508.0],[12.0],[672.0],[950.0],[236.0],[155.0],[405.0],[515.0],[14.0],[212.0],[555.0],[749.0],[853.0],[649.0],[47.0],[352.0],[538.0],[385.0],[361.0],[799.0],[862.0],[400.0],[559.0],[614.0],[661.0],[897.0],[488.0],[795.0],[327.0],[92.0],[38.0],[394.0],[888.0],[334.0],[665.0],[531.0],[362.0],[494.0],[482.0],[592.0],[831.0],[474.0],[597.0],[37.0],[838.0],[984.0],[635.0],[594.0],[274.0],[978.0],[661.0],[991.0],[458.0],[785.0],[614.0],[967.0],[846.0],[589.0],[471.0],[62.0],[472.0],[266.0],[520.0],[829.0],[679.0],[600.0],[472.0],[883.0],[870.0],[413.0],[847.0],[777.0]
92,[212.0],[543.0],[246.0],[233.0],[314.0],[448.0],[13.0],[653.0],[722.0],[388.0],[658.0],[130.0],[91.0],[952.0],[893.0],[931.0],[219.0],[887.0],[42.0],[272.0],[142.0],[712.0],[842.0],[114.0],[37.0],[614.0],[624.0],[664.0],[74.0],[614.0],[502.0],[931.0],[42.0],[220.0],[959.0],[941.0],[412.0],[670.0],[142.0],[284.0],[581.0],[577.0],[325.0],[400.0],[407.0],[93.0],[566.0],[470.0],[520.0],[715.0],[220.0],[623.0],[734.0],[527.0],[174.0],[641.0],[432.0],[220.0],[500.0],[321.0],[433.0],[630.0],[86.0],[559.0],[499.0],[880.0],[433.0],[67.0],[152.0],[847.0],[791.0],[71.0],[315.0],[821.0],[482.0],[653.0],[47.0],[858.0],[41.0],[768.0],[638.0],[145.0],[238.0],[244.0],[691.0],[958.0],[650.0],[874.0],[630.0],[42.0],[862.0],[81.0],[857.0],[232.0],[709.0],[461.0],[433.0],[773.0],[490.0],[867.0],[737.0],[762.0],[891.0],[549.0],[137.0],[31.0],[630.0],[878.0],[780.0],[866.0],[507.0],[932.0],[487.0],[221.0],[624.0],[635.0],[29.0],[808.0],[649.0],[556.0],[602.0],[309.0],[124.0],[38.0],[642.0]
93,[678.0],[854.0],[505.0],[504.0],[623.0],[83.0],[49.0],[842.0],[781.0],[697.0],[236.0],[436.0],[800.0],[697.0],[764.0],[253.0],[76.0],[718.0],[906.0],[479.0],[653.0],[389.0],[357.0],[630.0],[79.0],[365.0],[13.0],[740.0],[266.0],[285.0],[100.0],[622.0],[933.0],[822.0],[689.0],[393.0],[925.0],[220.0],[614.0],[543.0],[243.0],[559.0],[430.0],[223.0],[79.0],[672.0],[376.0],[684.0],[547.0],[785.0],[215.0],[397.0],[65.0],[535.0],[437.0],[196.0],[645.0],[690.0],[296.0],[888.0],[410.0],[520.0],[259.0],[804.0],[437.0],[431.0],[316.0],[429.0],[714.0],[838.0],[463.0],[769.0],[984.0],[622.0],[142.0],[566.0],[67.0],[670.0],[526.0],[742.0],[625.0],[847.0],[760.0],[684.0],[118.0],[201.0],[423.0],[408.0],[520.0],[681.0],[285.0],[978.0],[959.0],[403.0],[488.0],[198.0],[781.0],[373.0],[32.0],[87.0],[373.0],[781.0],[0.0],[242.0],[672.0],[327.0],[701.0],[564.0],[416.0],[519.0],[569.0],[749.0],[411.0],[897.0],[474.0],[583.0],[214.0],[898.0],[519.0],[882.0],[574.0],[290.0],[623.0],[147.0],[645.0]
