Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
730,[124.0],[876.0],[554.0],[795.0],[439.0],[406.0],[989.0],[987.0],[841.0],[408.0],[487.0],[137.0],[500.0],[66.0],[507.0],[878.0],[325.0],[918.0],[778.0],[137.0],[315.0],[272.0],[592.0],[670.0],[11.0],[121.0],[491.0],[285.0],[535.0],[847.0],[774.0],[132.0],[250.0],[86.0],[905.0],[98.0],[102.0],[402.0],[750.0],[563.0],[195.0],[426.0],[850.0],[454.0],[460.0],[0.0],[398.0],[486.0],[80.0],[406.0]
731,[674.0],[710.0],[843.0],[171.0],[184.0],[857.0],[640.0],[740.0],[969.0],[264.0],[759.0],[164.0],[568.0],[233.0],[256.0],[880.0],[233.0],[995.0],[731.0],[369.0],[511.0],[103.0],[531.0],[132.0],[320.0],[186.0],[28.0],[54.0],[606.0],[72.0],[750.0],[761.0],[297.0],[67.0],[249.0],[306.0],[912.0],[364.0],[784.0],[35.0],[577.0],[805.0],[530.0],[49.0],[136.0],[968.0],[917.0],[258.0],[393.0],[426.0]
732,[137.0],[8.0],[241.0],[136.0],[225.0],[549.0],[503.0],[458.0],[334.0],[14.0],[686.0],[561.0],[339.0],[446.0],[624.0],[91.0],[605.0],[267.0],[391.0],[351.0],[558.0],[720.0],[247.0],[761.0],[670.0],[473.0],[132.0],[136.0],[996.0],[67.0],[784.0],[763.0],[859.0],[688.0],[713.0],[497.0],[103.0],[465.0],[36.0],[314.0],[934.0],[815.0],[529.0],[316.0],[963.0],[815.0],[177.0],[507.0],[34.0],[737.0]
733,[164.0],[661.0],[720.0],[613.0],[397.0],[13.0],[806.0],[90.0],[621.0],[509.0],[514.0],[624.0],[646.0],[11.0],[264.0],[397.0],[872.0],[125.0],[268.0],[847.0],[807.0],[983.0],[735.0],[943.0],[179.0],[804.0],[761.0],[460.0],[718.0],[688.0],[370.0],[450.0],[257.0],[465.0],[876.0],[839.0],[983.0],[999.0],[370.0],[721.0],[835.0],[337.0],[762.0],[12.0],[8.0],[759.0],[455.0],[386.0],[490.0],[395.0]
734,[100.0],[459.0],[272.0],[89.0],[982.0],[36.0],[450.0],[489.0],[853.0],[980.0],[979.0],[108.0],[34.0],[736.0],[852.0],[585.0],[216.0],[82.0],[287.0],[529.0],[751.0],[452.0],[339.0],[233.0],[885.0],[602.0],[927.0],[569.0],[198.0],[304.0],[478.0],[535.0],[203.0],[323.0],[710.0],[911.0],[325.0],[503.0],[709.0],[727.0],[815.0],[737.0],[565.0],[873.0],[181.0],[337.0],[566.0],[990.0],[193.0],[597.0]
735,[108.0],[879.0],[91.0],[460.0],[241.0],[721.0],[495.0],[289.0],[826.0],[373.0],[210.0],[264.0],[973.0],[718.0],[431.0],[162.0],[609.0],[250.0],[562.0],[518.0],[173.0],[462.0],[838.0],[658.0],[50.0],[101.0],[343.0],[22.0],[25.0],[186.0],[930.0],[432.0],[698.0],[379.0],[8.0],[777.0],[872.0],[981.0],[203.0],[663.0],[337.0],[208.0],[392.0],[177.0],[122.0],[172.0],[425.0],[46.0],[980.0],[353.0]
736,[373.0],[964.0],[878.0],[690.0],[487.0],[353.0],[432.0],[878.0],[212.0],[493.0],[65.0],[946.0],[474.0],[255.0],[662.0],[982.0],[266.0],[748.0],[799.0],[304.0],[187.0],[799.0],[77.0],[763.0],[944.0],[307.0],[763.0],[879.0],[359.0],[681.0],[269.0],[308.0],[100.0],[2.0],[101.0],[830.0],[565.0],[301.0],[196.0],[996.0],[136.0],[136.0],[425.0],[778.0],[957.0],[979.0],[996.0],[812.0],[509.0],[74.0]
737,[474.0],[935.0],[289.0],[415.0],[843.0],[680.0],[166.0],[859.0],[825.0],[931.0],[364.0],[456.0],[681.0],[650.0],[110.0],[272.0],[462.0],[88.0],[893.0],[501.0],[590.0],[28.0],[177.0],[535.0],[686.0],[569.0],[140.0],[86.0],[945.0],[78.0],[958.0],[483.0],[196.0],[272.0],[883.0],[424.0],[852.0],[899.0],[758.0],[444.0],[460.0],[460.0],[462.0],[455.0],[642.0],[426.0],[727.0],[806.0],[14.0],[994.0]
738,[469.0],[347.0],[971.0],[730.0],[29.0],[90.0],[980.0],[561.0],[117.0],[607.0],[171.0],[354.0],[78.0],[25.0],[952.0],[720.0],[149.0],[667.0],[841.0],[805.0],[988.0],[241.0],[455.0],[331.0],[514.0],[22.0],[535.0],[968.0],[902.0],[828.0],[198.0],[372.0],[758.0],[172.0],[553.0],[563.0],[762.0],[510.0],[476.0],[41.0],[690.0],[690.0],[103.0],[731.0],[815.0],[136.0],[62.0],[759.0],[624.0],[680.0]
739,[17.0],[72.0],[994.0],[607.0],[43.0],[489.0],[509.0],[946.0],[855.0],[730.0],[613.0],[446.0],[730.0],[999.0],[898.0],[845.0],[77.0],[225.0],[969.0],[968.0],[207.0],[927.0],[648.0],[758.0],[339.0],[738.0],[331.0],[727.0],[713.0],[658.0],[713.0],[251.0],[331.0],[396.0],[328.0],[201.0],[551.0],[716.0],[749.0],[166.0],[827.0],[178.0],[102.0],[391.0],[29.0],[460.0],[545.0],[450.0],[264.0],[963.0]
740,[106.0],[62.0],[36.0],[931.0],[85.0],[35.0],[820.0],[856.0],[87.0],[613.0],[89.0],[373.0],[607.0],[495.0],[210.0],[43.0],[177.0],[397.0],[334.0],[862.0],[335.0],[343.0],[643.0],[196.0],[65.0],[318.0],[758.0],[574.0],[876.0],[233.0],[876.0],[68.0],[90.0],[532.0],[586.0],[429.0],[707.0],[534.0],[483.0],[605.0],[0.0],[232.0],[285.0],[268.0],[764.0],[690.0],[530.0],[311.0],[431.0],[402.0]
741,[531.0],[648.0],[406.0],[271.0],[244.0],[184.0],[314.0],[13.0],[774.0],[979.0],[730.0],[856.0],[931.0],[165.0],[280.0],[262.0],[455.0],[982.0],[621.0],[484.0],[84.0],[843.0],[104.0],[203.0],[296.0],[157.0],[36.0],[806.0],[22.0],[943.0],[710.0],[577.0],[88.0],[606.0],[661.0],[793.0],[40.0],[326.0],[994.0],[532.0],[406.0],[827.0],[945.0],[828.0],[952.0],[171.0],[850.0],[256.0],[531.0],[999.0]
742,[104.0],[652.0],[827.0],[951.0],[262.0],[859.0],[14.0],[721.0],[750.0],[311.0],[607.0],[289.0],[588.0],[166.0],[573.0],[116.0],[134.0],[91.0],[853.0],[154.0],[555.0],[893.0],[295.0],[827.0],[552.0],[666.0],[195.0],[688.0],[707.0],[278.0],[8.0],[760.0],[667.0],[638.0],[226.0],[900.0],[945.0],[795.0],[465.0],[233.0],[404.0],[296.0],[54.0],[287.0],[676.0],[613.0],[648.0],[695.0],[952.0],[935.0]
743,[129.0],[189.0],[178.0],[178.0],[116.0],[487.0],[407.0],[532.0],[784.0],[313.0],[931.0],[878.0],[951.0],[945.0],[918.0],[355.0],[445.0],[24.0],[826.0],[780.0],[494.0],[140.0],[222.0],[406.0],[646.0],[574.0],[183.0],[384.0],[551.0],[741.0],[661.0],[302.0],[48.0],[843.0],[159.0],[208.0],[210.0],[157.0],[963.0],[278.0],[232.0],[83.0],[113.0],[562.0],[515.0],[89.0],[168.0],[979.0],[898.0],[289.0]
744,[756.0],[698.0],[929.0],[232.0],[355.0],[29.0],[299.0],[91.0],[370.0],[431.0],[795.0],[200.0],[937.0],[278.0],[564.0],[918.0],[423.0],[272.0],[212.0],[19.0],[79.0],[577.0],[646.0],[385.0],[704.0],[362.0],[426.0],[649.0],[255.0],[473.0],[459.0],[364.0],[272.0],[525.0],[459.0],[678.0],[376.0],[467.0],[320.0],[858.0],[271.0],[192.0],[95.0],[786.0],[470.0],[36.0],[82.0],[432.0],[973.0],[347.0]
745,[204.0],[933.0],[364.0],[368.0],[479.0],[658.0],[364.0],[184.0],[478.0],[78.0],[968.0],[240.0],[533.0],[425.0],[195.0],[579.0],[62.0],[689.0],[825.0],[756.0],[634.0],[847.0],[34.0],[257.0],[895.0],[828.0],[196.0],[403.0],[736.0],[862.0],[879.0],[939.0],[720.0],[483.0],[139.0],[13.0],[25.0],[178.0],[379.0],[741.0],[749.0],[406.0],[25.0],[799.0],[506.0],[662.0],[606.0],[110.0],[725.0],[314.0]
746,[722.0],[519.0],[432.0],[533.0],[667.0],[994.0],[441.0],[448.0],[930.0],[849.0],[718.0],[563.0],[554.0],[741.0],[835.0],[706.0],[648.0],[720.0],[117.0],[274.0],[894.0],[760.0],[973.0],[709.0],[797.0],[80.0],[203.0],[450.0],[912.0],[703.0],[862.0],[638.0],[943.0],[308.0],[879.0],[721.0],[920.0],[322.0],[971.0],[310.0],[341.0],[130.0],[617.0],[893.0],[451.0],[416.0],[639.0],[857.0],[201.0],[407.0]
747,[293.0],[960.0],[450.0],[655.0],[356.0],[932.0],[865.0],[700.0],[269.0],[59.0],[951.0],[449.0],[51.0],[431.0],[585.0],[442.0],[154.0],[297.0],[855.0],[548.0],[7.0],[467.0],[650.0],[833.0],[476.0],[740.0],[700.0],[65.0],[710.0],[484.0],[964.0],[757.0],[85.0],[996.0],[964.0],[233.0],[113.0],[551.0],[686.0],[322.0],[655.0],[271.0],[598.0],[841.0],[516.0],[737.0],[886.0],[772.0],[474.0],[865.0]
748,[538.0],[344.0],[806.0],[775.0],[611.0],[322.0],[500.0],[183.0],[958.0],[952.0],[271.0],[948.0],[918.0],[314.0],[846.0],[241.0],[780.0],[257.0],[87.0],[394.0],[920.0],[52.0],[657.0],[36.0],[456.0],[215.0],[835.0],[197.0],[11.0],[569.0],[738.0],[501.0],[241.0],[727.0],[617.0],[805.0],[808.0],[827.0],[172.0],[932.0],[852.0],[597.0],[221.0],[969.0],[162.0],[730.0],[387.0],[830.0],[627.0],[266.0]
749,[345.0],[589.0],[147.0],[546.0],[588.0],[233.0],[233.0],[468.0],[198.0],[650.0],[533.0],[803.0],[985.0],[662.0],[749.0],[125.0],[19.0],[100.0],[774.0],[711.0],[802.0],[230.0],[474.0],[83.0],[490.0],[393.0],[737.0],[632.0],[320.0],[51.0],[244.0],[979.0],[749.0],[937.0],[307.0],[275.0],[53.0],[912.0],[559.0],[915.0],[36.0],[59.0],[394.0],[334.0],[48.0],[607.0],[40.0],[755.0],[837.0],[91.0]
750,[390.0],[630.0],[902.0],[827.0],[139.0],[943.0],[278.0],[490.0],[713.0],[495.0],[178.0],[984.0],[132.0],[163.0],[667.0],[667.0],[179.0],[835.0],[750.0],[641.0],[515.0],[243.0],[121.0],[192.0],[805.0],[180.0],[688.0],[432.0],[670.0],[985.0],[553.0],[795.0],[573.0],[413.0],[598.0],[490.0],[413.0],[27.0],[532.0],[407.0],[394.0],[353.0],[711.0],[621.0],[717.0],[931.0],[413.0],[89.0],[526.0],[640.0]
751,[829.0],[706.0],[359.0],[406.0],[937.0],[537.0],[741.0],[247.0],[876.0],[166.0],[232.0],[16.0],[761.0],[530.0],[753.0],[843.0],[885.0],[627.0],[784.0],[49.0],[470.0],[937.0],[473.0],[130.0],[34.0],[283.0],[448.0],[686.0],[686.0],[574.0],[479.0],[759.0],[706.0],[762.0],[221.0],[25.0],[2.0],[406.0],[549.0],[537.0],[711.0],[240.0],[641.0],[853.0],[75.0],[951.0],[694.0],[18.0],[999.0],[149.0]
752,[669.0],[378.0],[789.0],[493.0],[554.0],[963.0],[0.0],[927.0],[992.0],[898.0],[493.0],[350.0],[763.0],[850.0],[248.0],[356.0],[643.0],[22.0],[370.0],[72.0],[808.0],[554.0],[569.0],[362.0],[973.0],[493.0],[914.0],[31.0],[828.0],[698.0],[265.0],[518.0],[99.0],[565.0],[817.0],[456.0],[323.0],[762.0],[424.0],[606.0],[641.0],[658.0],[75.0],[826.0],[641.0],[533.0],[38.0],[10.0],[619.0],[720.0]
753,[587.0],[680.0],[360.0],[283.0],[226.0],[338.0],[341.0],[456.0],[710.0],[280.0],[283.0],[495.0],[535.0],[835.0],[559.0],[331.0],[50.0],[278.0],[478.0],[429.0],[451.0],[325.0],[681.0],[29.0],[474.0],[533.0],[318.0],[867.0],[658.0],[154.0],[941.0],[171.0],[165.0],[103.0],[542.0],[278.0],[844.0],[374.0],[525.0],[396.0],[75.0],[680.0],[717.0],[212.0],[323.0],[963.0],[367.0],[602.0],[280.0],[735.0]
754,[421.0],[643.0],[218.0],[80.0],[942.0],[256.0],[685.0],[354.0],[8.0],[852.0],[655.0],[166.0],[331.0],[195.0],[226.0],[417.0],[175.0],[749.0],[930.0],[316.0],[675.0],[134.0],[78.0],[740.0],[706.0],[30.0],[796.0],[471.0],[233.0],[132.0],[30.0],[613.0],[67.0],[983.0],[785.0],[354.0],[527.0],[565.0],[620.0],[865.0],[48.0],[655.0],[48.0],[825.0],[2.0],[353.0],[163.0],[325.0],[663.0],[77.0]
755,[461.0],[175.0],[23.0],[36.0],[208.0],[507.0],[795.0],[446.0],[661.0],[682.0],[827.0],[952.0],[758.0],[82.0],[63.0],[532.0],[944.0],[275.0],[269.0],[282.0],[53.0],[513.0],[574.0],[215.0],[426.0],[849.0],[362.0],[741.0],[943.0],[786.0],[655.0],[564.0],[627.0],[325.0],[591.0],[446.0],[462.0],[932.0],[521.0],[48.0],[516.0],[36.0],[516.0],[117.0],[413.0],[59.0],[762.0],[872.0],[354.0],[59.0]
756,[423.0],[402.0],[168.0],[393.0],[248.0],[971.0],[392.0],[911.0],[459.0],[949.0],[426.0],[125.0],[196.0],[727.0],[506.0],[99.0],[157.0],[550.0],[958.0],[434.0],[267.0],[959.0],[129.0],[39.0],[737.0],[382.0],[740.0],[670.0],[278.0],[799.0],[273.0],[213.0],[688.0],[872.0],[682.0],[240.0],[968.0],[36.0],[684.0],[516.0],[859.0],[486.0],[859.0],[247.0],[40.0],[493.0],[23.0],[983.0],[600.0],[124.0]
757,[833.0],[339.0],[545.0],[195.0],[90.0],[265.0],[981.0],[838.0],[879.0],[681.0],[406.0],[852.0],[203.0],[407.0],[85.0],[172.0],[410.0],[167.0],[198.0],[830.0],[579.0],[664.0],[368.0],[994.0],[341.0],[384.0],[215.0],[278.0],[741.0],[893.0],[10.0],[956.0],[662.0],[584.0],[633.0],[550.0],[95.0],[442.0],[90.0],[338.0],[758.0],[331.0],[606.0],[855.0],[762.0],[283.0],[404.0],[804.0],[747.0],[241.0]
758,[683.0],[155.0],[566.0],[299.0],[489.0],[688.0],[301.0],[656.0],[964.0],[99.0],[25.0],[564.0],[709.0],[865.0],[957.0],[942.0],[640.0],[741.0],[713.0],[777.0],[27.0],[781.0],[775.0],[337.0],[681.0],[59.0],[709.0],[320.0],[310.0],[841.0],[162.0],[236.0],[465.0],[616.0],[858.0],[943.0],[570.0],[983.0],[489.0],[124.0],[331.0],[758.0],[542.0],[87.0],[993.0],[532.0],[565.0],[364.0],[821.0],[177.0]
759,[329.0],[999.0],[237.0],[441.0],[48.0],[465.0],[899.0],[777.0],[782.0],[823.0],[198.0],[898.0],[39.0],[273.0],[375.0],[165.0],[499.0],[559.0],[876.0],[911.0],[845.0],[872.0],[546.0],[963.0],[0.0],[957.0],[994.0],[943.0],[322.0],[969.0],[90.0],[390.0],[379.0],[554.0],[75.0],[88.0],[52.0],[552.0],[289.0],[720.0],[737.0],[402.0],[785.0],[774.0],[565.0],[573.0],[250.0],[795.0],[66.0],[674.0]
760,[83.0],[295.0],[924.0],[940.0],[162.0],[379.0],[716.0],[830.0],[746.0],[564.0],[39.0],[280.0],[932.0],[952.0],[658.0],[465.0],[723.0],[833.0],[710.0],[98.0],[491.0],[93.0],[51.0],[815.0],[78.0],[631.0],[465.0],[233.0],[645.0],[334.0],[489.0],[580.0],[771.0],[959.0],[641.0],[667.0],[575.0],[487.0],[887.0],[66.0],[210.0],[196.0],[501.0],[750.0],[103.0],[805.0],[577.0],[501.0],[446.0],[455.0]
761,[138.0],[222.0],[485.0],[980.0],[955.0],[313.0],[534.0],[429.0],[643.0],[51.0],[709.0],[91.0],[549.0],[753.0],[905.0],[937.0],[981.0],[83.0],[8.0],[735.0],[350.0],[677.0],[985.0],[265.0],[849.0],[931.0],[963.0],[658.0],[932.0],[763.0],[859.0],[89.0],[215.0],[513.0],[760.0],[91.0],[395.0],[29.0],[878.0],[674.0],[196.0],[203.0],[783.0],[784.0],[983.0],[80.0],[760.0],[518.0],[104.0],[805.0]
762,[153.0],[657.0],[651.0],[994.0],[717.0],[311.0],[326.0],[900.0],[175.0],[985.0],[203.0],[272.0],[322.0],[996.0],[233.0],[620.0],[301.0],[192.0],[661.0],[77.0],[16.0],[179.0],[685.0],[108.0],[59.0],[607.0],[857.0],[828.0],[147.0],[621.0],[271.0],[325.0],[740.0],[64.0],[479.0],[272.0],[74.0],[994.0],[859.0],[718.0],[963.0],[709.0],[941.0],[370.0],[396.0],[331.0],[382.0],[564.0],[25.0],[137.0]
763,[213.0],[99.0],[543.0],[963.0],[755.0],[386.0],[178.0],[275.0],[981.0],[67.0],[196.0],[667.0],[90.0],[559.0],[741.0],[662.0],[899.0],[130.0],[459.0],[786.0],[442.0],[885.0],[724.0],[184.0],[934.0],[730.0],[749.0],[401.0],[8.0],[853.0],[783.0],[872.0],[362.0],[28.0],[325.0],[695.0],[396.0],[963.0],[24.0],[241.0],[203.0],[39.0],[10.0],[838.0],[487.0],[758.0],[384.0],[101.0],[772.0],[164.0]
764,[989.0],[121.0],[191.0],[465.0],[513.0],[289.0],[285.0],[550.0],[301.0],[165.0],[758.0],[720.0],[489.0],[453.0],[310.0],[688.0],[918.0],[241.0],[879.0],[177.0],[984.0],[50.0],[955.0],[971.0],[51.0],[980.0],[379.0],[415.0],[661.0],[826.0],[501.0],[584.0],[278.0],[255.0],[584.0],[167.0],[638.0],[341.0],[76.0],[486.0],[299.0],[549.0],[18.0],[478.0],[184.0],[196.0],[103.0],[40.0],[945.0],[62.0]
765,[38.0],[646.0],[733.0],[835.0],[338.0],[878.0],[827.0],[167.0],[510.0],[760.0],[331.0],[241.0],[859.0],[606.0],[322.0],[371.0],[627.0],[43.0],[964.0],[455.0],[803.0],[944.0],[210.0],[164.0],[932.0],[139.0],[597.0],[441.0],[374.0],[212.0],[299.0],[616.0],[796.0],[736.0],[616.0],[720.0],[606.0],[809.0],[345.0],[25.0],[441.0],[90.0],[46.0],[930.0],[439.0],[203.0],[682.0],[178.0],[102.0],[108.0]
766,[541.0],[34.0],[440.0],[509.0],[111.0],[48.0],[310.0],[27.0],[716.0],[577.0],[80.0],[516.0],[516.0],[748.0],[932.0],[522.0],[771.0],[262.0],[804.0],[562.0],[659.0],[857.0],[132.0],[137.0],[985.0],[89.0],[39.0],[987.0],[514.0],[825.0],[441.0],[64.0],[741.0],[11.0],[64.0],[945.0],[911.0],[314.0],[91.0],[171.0],[709.0],[489.0],[990.0],[269.0],[857.0],[709.0],[322.0],[762.0],[977.0],[738.0]
767,[694.0],[165.0],[636.0],[318.0],[240.0],[516.0],[406.0],[579.0],[534.0],[886.0],[393.0],[48.0],[208.0],[480.0],[915.0],[554.0],[123.0],[13.0],[838.0],[287.0],[948.0],[439.0],[918.0],[674.0],[322.0],[509.0],[353.0],[840.0],[65.0],[117.0],[518.0],[331.0],[833.0],[927.0],[273.0],[102.0],[996.0],[256.0],[689.0],[613.0],[559.0],[859.0],[939.0],[958.0],[677.0],[39.0],[932.0],[307.0],[626.0],[499.0]
768,[820.0],[186.0],[699.0],[172.0],[110.0],[172.0],[54.0],[125.0],[326.0],[390.0],[36.0],[843.0],[48.0],[972.0],[537.0],[717.0],[278.0],[721.0],[18.0],[268.0],[449.0],[157.0],[852.0],[2.0],[353.0],[453.0],[439.0],[368.0],[426.0],[855.0],[467.0],[983.0],[83.0],[343.0],[711.0],[449.0],[727.0],[507.0],[595.0],[137.0],[439.0],[999.0],[302.0],[198.0],[343.0],[48.0],[747.0],[516.0],[182.0],[648.0]
769,[890.0],[851.0],[810.0],[749.0],[500.0],[979.0],[86.0],[658.0],[348.0],[504.0],[448.0],[717.0],[755.0],[957.0],[338.0],[576.0],[419.0],[424.0],[10.0],[391.0],[959.0],[184.0],[756.0],[369.0],[815.0],[613.0],[184.0],[775.0],[989.0],[87.0],[987.0],[549.0],[192.0],[664.0],[375.0],[539.0],[291.0],[45.0],[340.0],[89.0],[987.0],[994.0],[68.0],[713.0],[927.0],[971.0],[407.0],[641.0],[892.0],[373.0]
770,[681.0],[662.0],[970.0],[458.0],[256.0],[91.0],[36.0],[278.0],[514.0],[22.0],[215.0],[918.0],[537.0],[898.0],[88.0],[217.0],[773.0],[35.0],[456.0],[731.0],[178.0],[487.0],[700.0],[144.0],[337.0],[981.0],[971.0],[458.0],[820.0],[774.0],[840.0],[90.0],[130.0],[140.0],[4.0],[35.0],[98.0],[407.0],[92.0],[843.0],[184.0],[963.0],[518.0],[876.0],[28.0],[859.0],[865.0],[584.0],[916.0],[937.0]
771,[78.0],[805.0],[523.0],[14.0],[507.0],[171.0],[987.0],[233.0],[65.0],[696.0],[362.0],[88.0],[338.0],[642.0],[424.0],[48.0],[741.0],[144.0],[941.0],[778.0],[836.0],[296.0],[631.0],[33.0],[99.0],[716.0],[680.0],[467.0],[258.0],[750.0],[564.0],[103.0],[195.0],[320.0],[453.0],[755.0],[266.0],[798.0],[272.0],[730.0],[968.0],[677.0],[372.0],[710.0],[959.0],[299.0],[124.0],[616.0],[760.0],[369.0]
772,[392.0],[473.0],[69.0],[561.0],[313.0],[613.0],[458.0],[943.0],[426.0],[739.0],[796.0],[269.0],[513.0],[47.0],[29.0],[516.0],[584.0],[33.0],[101.0],[873.0],[214.0],[29.0],[273.0],[163.0],[452.0],[534.0],[487.0],[795.0],[685.0],[784.0],[458.0],[565.0],[172.0],[670.0],[30.0],[241.0],[149.0],[181.0],[145.0],[607.0],[424.0],[299.0],[757.0],[8.0],[98.0],[289.0],[674.0],[64.0],[802.0],[339.0]
773,[51.0],[754.0],[321.0],[796.0],[311.0],[955.0],[624.0],[650.0],[737.0],[538.0],[318.0],[958.0],[539.0],[375.0],[487.0],[489.0],[217.0],[755.0],[354.0],[12.0],[303.0],[560.0],[642.0],[289.0],[597.0],[326.0],[29.0],[546.0],[806.0],[370.0],[955.0],[762.0],[835.0],[781.0],[875.0],[948.0],[735.0],[122.0],[669.0],[108.0],[487.0],[314.0],[847.0],[661.0],[777.0],[878.0],[137.0],[103.0],[515.0],[554.0]
774,[985.0],[314.0],[73.0],[971.0],[386.0],[272.0],[264.0],[932.0],[22.0],[662.0],[914.0],[937.0],[41.0],[280.0],[642.0],[90.0],[576.0],[338.0],[46.0],[698.0],[125.0],[552.0],[226.0],[323.0],[680.0],[348.0],[13.0],[561.0],[450.0],[478.0],[215.0],[354.0],[727.0],[726.0],[676.0],[425.0],[77.0],[865.0],[977.0],[931.0],[458.0],[441.0],[852.0],[459.0],[830.0],[987.0],[164.0],[565.0],[470.0],[723.0]
775,[285.0],[407.0],[7.0],[809.0],[759.0],[89.0],[561.0],[322.0],[338.0],[667.0],[980.0],[486.0],[240.0],[88.0],[184.0],[773.0],[616.0],[163.0],[307.0],[176.0],[447.0],[418.0],[553.0],[934.0],[136.0],[368.0],[721.0],[700.0],[915.0],[930.0],[232.0],[446.0],[33.0],[93.0],[956.0],[537.0],[177.0],[971.0],[377.0],[717.0],[29.0],[407.0],[591.0],[879.0],[429.0],[980.0],[748.0],[548.0],[451.0],[666.0]
776,[132.0],[865.0],[808.0],[45.0],[979.0],[720.0],[994.0],[741.0],[915.0],[132.0],[299.0],[358.0],[493.0],[506.0],[439.0],[740.0],[522.0],[85.0],[797.0],[706.0],[827.0],[110.0],[138.0],[878.0],[132.0],[775.0],[289.0],[13.0],[737.0],[269.0],[740.0],[971.0],[163.0],[179.0],[717.0],[338.0],[455.0],[325.0],[626.0],[373.0],[561.0],[857.0],[210.0],[964.0],[955.0],[509.0],[297.0],[394.0],[675.0],[351.0]
777,[761.0],[569.0],[942.0],[856.0],[171.0],[532.0],[963.0],[310.0],[552.0],[573.0],[740.0],[198.0],[627.0],[880.0],[676.0],[362.0],[64.0],[116.0],[476.0],[648.0],[209.0],[256.0],[518.0],[439.0],[761.0],[546.0],[878.0],[123.0],[597.0],[958.0],[460.0],[489.0],[208.0],[677.0],[846.0],[85.0],[62.0],[381.0],[720.0],[525.0],[946.0],[987.0],[772.0],[650.0],[793.0],[458.0],[108.0],[827.0],[471.0],[643.0]
778,[650.0],[681.0],[659.0],[624.0],[613.0],[717.0],[946.0],[915.0],[296.0],[761.0],[441.0],[554.0],[452.0],[905.0],[857.0],[13.0],[322.0],[355.0],[763.0],[62.0],[306.0],[507.0],[564.0],[764.0],[460.0],[299.0],[402.0],[771.0],[432.0],[198.0],[110.0],[859.0],[521.0],[885.0],[498.0],[843.0],[881.0],[379.0],[182.0],[620.0],[856.0],[865.0],[935.0],[738.0],[900.0],[525.0],[373.0],[711.0],[867.0],[175.0]
779,[535.0],[78.0],[836.0],[264.0],[89.0],[730.0],[67.0],[537.0],[828.0],[828.0],[509.0],[695.0],[605.0],[323.0],[677.0],[721.0],[26.0],[843.0],[535.0],[903.0],[61.0],[571.0],[805.0],[755.0],[690.0],[441.0],[35.0],[184.0],[353.0],[713.0],[561.0],[340.0],[424.0],[50.0],[408.0],[530.0],[648.0],[289.0],[892.0],[656.0],[110.0],[458.0],[968.0],[307.0],[678.0],[561.0],[369.0],[48.0],[267.0],[847.0]
780,[939.0],[153.0],[303.0],[181.0],[696.0],[500.0],[856.0],[35.0],[658.0],[763.0],[994.0],[942.0],[216.0],[2.0],[479.0],[793.0],[371.0],[240.0],[331.0],[630.0],[497.0],[327.0],[72.0],[537.0],[763.0],[14.0],[559.0],[487.0],[680.0],[876.0],[500.0],[289.0],[559.0],[686.0],[162.0],[717.0],[677.0],[878.0],[949.0],[627.0],[256.0],[439.0],[797.0],[62.0],[275.0],[14.0],[643.0],[859.0],[31.0],[646.0]
781,[302.0],[573.0],[679.0],[200.0],[730.0],[402.0],[431.0],[720.0],[927.0],[331.0],[963.0],[513.0],[609.0],[48.0],[927.0],[35.0],[310.0],[521.0],[196.0],[643.0],[996.0],[313.0],[698.0],[338.0],[535.0],[624.0],[467.0],[946.0],[402.0],[710.0],[362.0],[730.0],[996.0],[514.0],[989.0],[850.0],[643.0],[0.0],[629.0],[216.0],[200.0],[184.0],[476.0],[666.0],[550.0],[91.0],[175.0],[39.0],[632.0],[34.0]
782,[54.0],[337.0],[447.0],[122.0],[607.0],[999.0],[200.0],[518.0],[343.0],[758.0],[945.0],[727.0],[283.0],[124.0],[28.0],[755.0],[548.0],[968.0],[203.0],[175.0],[727.0],[311.0],[416.0],[310.0],[685.0],[264.0],[110.0],[721.0],[314.0],[780.0],[981.0],[607.0],[318.0],[944.0],[859.0],[522.0],[175.0],[872.0],[471.0],[921.0],[456.0],[561.0],[895.0],[648.0],[167.0],[946.0],[351.0],[704.0],[816.0],[973.0]
783,[990.0],[213.0],[209.0],[289.0],[931.0],[278.0],[677.0],[501.0],[467.0],[196.0],[987.0],[425.0],[771.0],[631.0],[942.0],[796.0],[417.0],[417.0],[709.0],[755.0],[644.0],[341.0],[579.0],[741.0],[232.0],[642.0],[256.0],[178.0],[407.0],[8.0],[301.0],[878.0],[13.0],[65.0],[340.0],[803.0],[339.0],[313.0],[867.0],[609.0],[446.0],[124.0],[704.0],[804.0],[361.0],[195.0],[295.0],[895.0],[197.0],[295.0]
