Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
272,[619.0],[445.0],[395.0],[336.0],[835.0],[596.0],[371.0],[36.0],[243.0],[964.0],[871.0],[450.0],[395.0],[396.0],[759.0],[117.0],[889.0],[364.0],[70.0],[682.0],[394.0],[708.0],[625.0],[920.0],[321.0],[799.0],[322.0],[211.0],[585.0],[115.0],[719.0],[423.0],[712.0],[41.0],[538.0],[818.0],[822.0],[245.0],[245.0],[792.0],[115.0],[450.0],[796.0],[909.0],[539.0],[851.0],[822.0],[695.0],[294.0],[944.0],[240.0],[178.0],[936.0],[810.0],[239.0],[359.0],[252.0],[511.0],[841.0],[870.0],[472.0],[668.0],[238.0],[72.0],[798.0],[305.0],[625.0],[128.0],[787.0],[79.0],[72.0],[281.0],[797.0],[72.0],[119.0],[733.0],[828.0],[970.0],[563.0],[133.0],[499.0],[325.0],[428.0],[918.0],[17.0],[173.0],[336.0],[688.0],[99.0],[665.0],[872.0],[115.0],[656.0],[481.0],[239.0],[610.0],[704.0],[522.0],[639.0],[360.0],[832.0],[558.0],[841.0],[636.0],[291.0],[648.0],[481.0],[224.0],[536.0],[974.0],[459.0],[193.0],[250.0],[380.0],[952.0],[260.0],[866.0],[505.0],[119.0],[704.0],[733.0],[238.0],[380.0],[285.0],[625.0]
273,[857.0],[508.0],[942.0],[942.0],[176.0],[547.0],[419.0],[364.0],[109.0],[647.0],[305.0],[114.0],[882.0],[849.0],[84.0],[680.0],[382.0],[474.0],[685.0],[538.0],[548.0],[548.0],[5.0],[699.0],[519.0],[557.0],[724.0],[612.0],[317.0],[239.0],[552.0],[823.0],[153.0],[387.0],[916.0],[767.0],[497.0],[173.0],[191.0],[159.0],[963.0],[968.0],[936.0],[72.0],[792.0],[86.0],[129.0],[9.0],[562.0],[355.0],[359.0],[953.0],[452.0],[699.0],[288.0],[547.0],[321.0],[513.0],[409.0],[436.0],[731.0],[582.0],[376.0],[243.0],[687.0],[515.0],[426.0],[121.0],[557.0],[469.0],[99.0],[113.0],[115.0],[224.0],[189.0],[376.0],[627.0],[596.0],[106.0],[752.0],[7.0],[23.0],[578.0],[531.0],[668.0],[540.0],[609.0],[219.0],[558.0],[799.0],[702.0],[605.0],[909.0],[39.0],[119.0],[513.0],[703.0],[668.0],[744.0],[530.0],[590.0],[872.0],[92.0],[440.0],[74.0],[234.0],[677.0],[135.0],[405.0],[791.0],[564.0],[554.0],[117.0],[283.0],[472.0],[808.0],[729.0],[763.0],[32.0],[707.0],[648.0],[813.0],[181.0],[379.0],[522.0]
274,[883.0],[120.0],[531.0],[668.0],[118.0],[478.0],[20.0],[267.0],[563.0],[677.0],[752.0],[808.0],[325.0],[570.0],[697.0],[18.0],[50.0],[396.0],[887.0],[966.0],[881.0],[760.0],[409.0],[810.0],[719.0],[893.0],[932.0],[60.0],[553.0],[549.0],[341.0],[23.0],[620.0],[583.0],[647.0],[974.0],[568.0],[751.0],[636.0],[715.0],[444.0],[219.0],[160.0],[125.0],[276.0],[14.0],[956.0],[559.0],[563.0],[111.0],[706.0],[225.0],[499.0],[787.0],[582.0],[333.0],[133.0],[60.0],[831.0],[906.0],[17.0],[683.0],[503.0],[344.0],[21.0],[176.0],[106.0],[802.0],[570.0],[17.0],[241.0],[965.0],[119.0],[58.0],[953.0],[664.0],[21.0],[581.0],[910.0],[689.0],[21.0],[789.0],[687.0],[401.0],[399.0],[335.0],[473.0],[719.0],[864.0],[924.0],[96.0],[85.0],[663.0],[682.0],[832.0],[566.0],[850.0],[133.0],[724.0],[994.0],[440.0],[953.0],[941.0],[633.0],[288.0],[160.0],[263.0],[202.0],[940.0],[145.0],[948.0],[36.0],[143.0],[20.0],[752.0],[942.0],[330.0],[290.0],[65.0],[741.0],[626.0],[363.0],[773.0],[19.0],[371.0]
275,[493.0],[230.0],[42.0],[877.0],[832.0],[760.0],[795.0],[105.0],[651.0],[361.0],[884.0],[81.0],[115.0],[265.0],[291.0],[532.0],[850.0],[926.0],[403.0],[374.0],[727.0],[143.0],[684.0],[527.0],[586.0],[496.0],[310.0],[390.0],[435.0],[374.0],[42.0],[377.0],[1.0],[321.0],[350.0],[95.0],[63.0],[42.0],[383.0],[857.0],[718.0],[377.0],[697.0],[970.0],[824.0],[978.0],[939.0],[573.0],[978.0],[968.0],[5.0],[570.0],[684.0],[233.0],[844.0],[752.0],[190.0],[333.0],[610.0],[220.0],[825.0],[336.0],[492.0],[619.0],[305.0],[712.0],[680.0],[202.0],[95.0],[752.0],[662.0],[405.0],[485.0],[698.0],[519.0],[115.0],[119.0],[115.0],[260.0],[101.0],[886.0],[486.0],[142.0],[298.0],[492.0],[60.0],[177.0],[600.0],[464.0],[247.0],[394.0],[239.0],[860.0],[202.0],[224.0],[941.0],[876.0],[596.0],[368.0],[237.0],[851.0],[967.0],[329.0],[733.0],[465.0],[239.0],[916.0],[294.0],[81.0],[705.0],[806.0],[360.0],[309.0],[287.0],[789.0],[997.0],[864.0],[331.0],[156.0],[541.0],[168.0],[777.0],[106.0],[10.0],[714.0]
276,[84.0],[891.0],[698.0],[804.0],[274.0],[661.0],[115.0],[197.0],[967.0],[655.0],[978.0],[778.0],[260.0],[243.0],[111.0],[305.0],[332.0],[36.0],[889.0],[88.0],[754.0],[480.0],[363.0],[647.0],[596.0],[144.0],[106.0],[228.0],[707.0],[415.0],[79.0],[218.0],[430.0],[483.0],[485.0],[211.0],[512.0],[412.0],[70.0],[412.0],[239.0],[943.0],[423.0],[442.0],[99.0],[724.0],[728.0],[115.0],[420.0],[950.0],[69.0],[94.0],[235.0],[70.0],[380.0],[448.0],[300.0],[288.0],[211.0],[861.0],[414.0],[445.0],[464.0],[648.0],[970.0],[832.0],[590.0],[224.0],[364.0],[961.0],[963.0],[95.0],[596.0],[813.0],[260.0],[69.0],[610.0],[472.0],[229.0],[199.0],[339.0],[695.0],[201.0],[515.0],[596.0],[592.0],[141.0],[532.0],[699.0],[86.0],[490.0],[411.0],[655.0],[224.0],[544.0],[789.0],[658.0],[638.0],[683.0],[161.0],[207.0],[643.0],[32.0],[521.0],[675.0],[186.0],[451.0],[877.0],[261.0],[743.0],[792.0],[566.0],[120.0],[731.0],[414.0],[472.0],[284.0],[457.0],[158.0],[727.0],[1.0],[903.0],[143.0],[757.0],[417.0]
277,[481.0],[224.0],[989.0],[522.0],[982.0],[172.0],[866.0],[880.0],[949.0],[944.0],[15.0],[96.0],[696.0],[445.0],[596.0],[46.0],[704.0],[679.0],[585.0],[220.0],[612.0],[511.0],[437.0],[329.0],[355.0],[374.0],[288.0],[861.0],[110.0],[71.0],[75.0],[696.0],[727.0],[936.0],[33.0],[5.0],[683.0],[748.0],[708.0],[691.0],[151.0],[333.0],[412.0],[169.0],[486.0],[971.0],[724.0],[254.0],[790.0],[611.0],[99.0],[86.0],[652.0],[326.0],[40.0],[170.0],[567.0],[294.0],[802.0],[970.0],[683.0],[410.0],[229.0],[175.0],[536.0],[886.0],[353.0],[441.0],[537.0],[634.0],[795.0],[436.0],[478.0],[127.0],[691.0],[188.0],[85.0],[444.0],[315.0],[233.0],[363.0],[584.0],[947.0],[242.0],[720.0],[813.0],[446.0],[679.0],[810.0],[20.0],[924.0],[612.0],[66.0],[290.0],[294.0],[843.0],[284.0],[691.0],[742.0],[963.0],[412.0],[366.0],[507.0],[261.0],[520.0],[875.0],[672.0],[420.0],[243.0],[179.0],[626.0],[419.0],[298.0],[933.0],[635.0],[720.0],[238.0],[135.0],[260.0],[254.0],[543.0],[324.0],[542.0],[817.0],[787.0]
278,[336.0],[702.0],[789.0],[705.0],[668.0],[941.0],[752.0],[688.0],[888.0],[70.0],[557.0],[510.0],[134.0],[723.0],[113.0],[56.0],[98.0],[219.0],[360.0],[943.0],[673.0],[332.0],[69.0],[955.0],[636.0],[8.0],[467.0],[410.0],[88.0],[819.0],[988.0],[360.0],[988.0],[239.0],[191.0],[253.0],[743.0],[691.0],[699.0],[566.0],[919.0],[697.0],[536.0],[861.0],[409.0],[950.0],[640.0],[53.0],[289.0],[665.0],[189.0],[940.0],[55.0],[278.0],[997.0],[634.0],[636.0],[705.0],[176.0],[56.0],[582.0],[120.0],[288.0],[810.0],[466.0],[151.0],[737.0],[717.0],[610.0],[32.0],[132.0],[640.0],[10.0],[851.0],[56.0],[294.0],[153.0],[858.0],[834.0],[595.0],[683.0],[921.0],[405.0],[281.0],[80.0],[189.0],[654.0],[924.0],[165.0],[263.0],[673.0],[888.0],[709.0],[578.0],[290.0],[436.0],[675.0],[708.0],[329.0],[36.0],[877.0],[756.0],[175.0],[683.0],[588.0],[52.0],[766.0],[512.0],[127.0],[544.0],[307.0],[713.0],[281.0],[400.0],[32.0],[79.0],[223.0],[166.0],[113.0],[147.0],[400.0],[230.0],[328.0],[540.0],[896.0]
279,[158.0],[101.0],[924.0],[5.0],[743.0],[333.0],[238.0],[785.0],[890.0],[433.0],[547.0],[702.0],[56.0],[640.0],[405.0],[726.0],[127.0],[199.0],[810.0],[551.0],[389.0],[751.0],[245.0],[767.0],[440.0],[198.0],[477.0],[113.0],[693.0],[651.0],[909.0],[705.0],[952.0],[636.0],[679.0],[520.0],[93.0],[347.0],[714.0],[545.0],[668.0],[446.0],[896.0],[44.0],[102.0],[596.0],[499.0],[37.0],[719.0],[280.0],[366.0],[588.0],[781.0],[536.0],[961.0],[81.0],[769.0],[258.0],[5.0],[160.0],[160.0],[640.0],[315.0],[62.0],[42.0],[517.0],[105.0],[708.0],[712.0],[395.0],[1.0],[261.0],[950.0],[5.0],[321.0],[428.0],[935.0],[32.0],[32.0],[92.0],[195.0],[872.0],[261.0],[930.0],[211.0],[326.0],[319.0],[199.0],[662.0],[889.0],[894.0],[866.0],[779.0],[544.0],[511.0],[545.0],[60.0],[936.0],[752.0],[971.0],[535.0],[72.0],[898.0],[268.0],[280.0],[366.0],[276.0],[131.0],[436.0],[945.0],[940.0],[218.0],[242.0],[191.0],[492.0],[810.0],[52.0],[999.0],[955.0],[870.0],[593.0],[243.0],[512.0],[263.0],[81.0]
280,[439.0],[557.0],[695.0],[729.0],[749.0],[710.0],[93.0],[536.0],[843.0],[50.0],[389.0],[557.0],[220.0],[410.0],[558.0],[513.0],[879.0],[960.0],[789.0],[85.0],[906.0],[278.0],[615.0],[79.0],[149.0],[713.0],[894.0],[874.0],[287.0],[574.0],[473.0],[723.0],[628.0],[63.0],[651.0],[999.0],[81.0],[743.0],[984.0],[917.0],[683.0],[625.0],[973.0],[205.0],[165.0],[106.0],[825.0],[596.0],[366.0],[315.0],[665.0],[726.0],[141.0],[440.0],[218.0],[74.0],[887.0],[659.0],[251.0],[42.0],[42.0],[702.0],[336.0],[126.0],[472.0],[330.0],[597.0],[141.0],[575.0],[894.0],[15.0],[866.0],[86.0],[539.0],[701.0],[935.0],[723.0],[105.0],[701.0],[665.0],[329.0],[437.0],[824.0],[149.0],[672.0],[851.0],[940.0],[668.0],[190.0],[926.0],[557.0],[97.0],[286.0],[347.0],[714.0],[554.0],[770.0],[714.0],[26.0],[878.0],[437.0],[1.0],[245.0],[399.0],[519.0],[697.0],[703.0],[790.0],[357.0],[299.0],[299.0],[304.0],[704.0],[115.0],[742.0],[335.0],[882.0],[492.0],[120.0],[32.0],[296.0],[199.0],[22.0],[505.0],[722.0]
281,[267.0],[243.0],[543.0],[547.0],[708.0],[237.0],[135.0],[143.0],[106.0],[200.0],[430.0],[844.0],[133.0],[423.0],[588.0],[59.0],[40.0],[963.0],[834.0],[813.0],[133.0],[772.0],[823.0],[500.0],[593.0],[615.0],[193.0],[109.0],[530.0],[106.0],[206.0],[410.0],[975.0],[440.0],[949.0],[800.0],[953.0],[48.0],[596.0],[544.0],[851.0],[752.0],[625.0],[799.0],[95.0],[778.0],[928.0],[691.0],[347.0],[536.0],[619.0],[897.0],[496.0],[636.0],[6.0],[135.0],[798.0],[868.0],[768.0],[239.0],[725.0],[315.0],[466.0],[81.0],[832.0],[82.0],[966.0],[705.0],[96.0],[306.0],[199.0],[203.0],[926.0],[706.0],[254.0],[515.0],[832.0],[960.0],[119.0],[993.0],[646.0],[645.0],[32.0],[911.0],[866.0],[207.0],[389.0],[172.0],[380.0],[237.0],[593.0],[874.0],[940.0],[483.0],[260.0],[150.0],[155.0],[683.0],[32.0],[218.0],[715.0],[769.0],[735.0],[668.0],[822.0],[635.0],[342.0],[436.0],[56.0],[976.0],[450.0],[633.0],[895.0],[813.0],[360.0],[512.0],[32.0],[52.0],[557.0],[163.0],[566.0],[211.0],[507.0],[536.0],[596.0]
282,[547.0],[610.0],[614.0],[101.0],[521.0],[755.0],[625.0],[779.0],[204.0],[965.0],[519.0],[712.0],[266.0],[325.0],[98.0],[338.0],[664.0],[8.0],[392.0],[707.0],[68.0],[988.0],[583.0],[950.0],[998.0],[70.0],[589.0],[981.0],[224.0],[401.0],[324.0],[496.0],[213.0],[714.0],[665.0],[325.0],[881.0],[701.0],[20.0],[21.0],[694.0],[207.0],[480.0],[398.0],[662.0],[665.0],[864.0],[184.0],[536.0],[459.0],[165.0],[435.0],[46.0],[213.0],[883.0],[25.0],[652.0],[67.0],[115.0],[630.0],[260.0],[511.0],[743.0],[708.0],[625.0],[1.0],[65.0],[325.0],[305.0],[851.0],[165.0],[970.0],[442.0],[614.0],[966.0],[940.0],[851.0],[718.0],[95.0],[126.0],[105.0],[321.0],[958.0],[19.0],[229.0],[517.0],[705.0],[848.0],[714.0],[610.0],[610.0],[974.0],[864.0],[169.0],[816.0],[31.0],[546.0],[906.0],[596.0],[626.0],[760.0],[698.0],[156.0],[391.0],[8.0],[469.0],[813.0],[967.0],[625.0],[153.0],[785.0],[991.0],[129.0],[543.0],[168.0],[134.0],[437.0],[230.0],[701.0],[18.0],[791.0],[610.0],[934.0],[855.0],[3.0]
283,[333.0],[767.0],[833.0],[315.0],[174.0],[879.0],[742.0],[211.0],[208.0],[575.0],[960.0],[625.0],[578.0],[75.0],[109.0],[334.0],[643.0],[352.0],[270.0],[544.0],[179.0],[389.0],[636.0],[789.0],[96.0],[654.0],[351.0],[161.0],[766.0],[292.0],[177.0],[263.0],[635.0],[625.0],[823.0],[996.0],[744.0],[966.0],[810.0],[242.0],[457.0],[633.0],[115.0],[404.0],[174.0],[942.0],[756.0],[544.0],[977.0],[505.0],[662.0],[105.0],[571.0],[187.0],[789.0],[141.0],[933.0],[997.0],[886.0],[302.0],[290.0],[751.0],[412.0],[133.0],[414.0],[552.0],[21.0],[473.0],[795.0],[135.0],[351.0],[522.0],[679.0],[133.0],[988.0],[440.0],[792.0],[505.0],[570.0],[691.0],[17.0],[75.0],[131.0],[98.0],[104.0],[928.0],[978.0],[85.0],[573.0],[543.0],[712.0],[816.0],[473.0],[1.0],[376.0],[364.0],[769.0],[180.0],[756.0],[758.0],[733.0],[616.0],[291.0],[370.0],[443.0],[70.0],[519.0],[32.0],[712.0],[113.0],[441.0],[349.0],[354.0],[239.0],[466.0],[751.0],[141.0],[680.0],[254.0],[694.0],[645.0],[712.0],[646.0],[87.0],[106.0]
284,[280.0],[712.0],[523.0],[632.0],[349.0],[715.0],[824.0],[673.0],[134.0],[593.0],[583.0],[682.0],[877.0],[871.0],[871.0],[241.0],[855.0],[652.0],[99.0],[578.0],[30.0],[17.0],[440.0],[787.0],[810.0],[935.0],[757.0],[771.0],[16.0],[376.0],[24.0],[789.0],[920.0],[738.0],[189.0],[508.0],[883.0],[219.0],[491.0],[298.0],[1.0],[866.0],[972.0],[934.0],[573.0],[698.0],[383.0],[344.0],[557.0],[832.0],[347.0],[333.0],[952.0],[702.0],[683.0],[737.0],[519.0],[289.0],[969.0],[701.0],[478.0],[786.0],[307.0],[365.0],[160.0],[399.0],[11.0],[147.0],[376.0],[317.0],[321.0],[625.0],[16.0],[217.0],[391.0],[636.0],[769.0],[197.0],[56.0],[145.0],[376.0],[58.0],[399.0],[830.0],[702.0],[344.0],[304.0],[942.0],[787.0],[81.0],[920.0],[697.0],[130.0],[966.0],[123.0],[544.0],[230.0],[383.0],[213.0],[502.0],[525.0],[276.0],[971.0],[596.0],[22.0],[790.0],[704.0],[742.0],[909.0],[962.0],[42.0],[824.0],[456.0],[614.0],[942.0],[420.0],[583.0],[445.0],[527.0],[890.0],[926.0],[126.0],[896.0],[68.0],[412.0]
285,[347.0],[668.0],[665.0],[409.0],[133.0],[415.0],[950.0],[239.0],[485.0],[978.0],[274.0],[982.0],[729.0],[394.0],[472.0],[843.0],[59.0],[614.0],[359.0],[796.0],[60.0],[494.0],[594.0],[438.0],[121.0],[173.0],[373.0],[95.0],[420.0],[809.0],[272.0],[786.0],[956.0],[612.0],[889.0],[673.0],[842.0],[530.0],[36.0],[499.0],[430.0],[473.0],[440.0],[983.0],[851.0],[72.0],[203.0],[628.0],[399.0],[397.0],[790.0],[660.0],[789.0],[768.0],[315.0],[23.0],[157.0],[505.0],[807.0],[544.0],[708.0],[499.0],[855.0],[971.0],[714.0],[430.0],[955.0],[220.0],[46.0],[742.0],[563.0],[141.0],[269.0],[499.0],[636.0],[321.0],[254.0],[728.0],[254.0],[567.0],[635.0],[258.0],[970.0],[683.0],[288.0],[636.0],[477.0],[237.0],[71.0],[673.0],[808.0],[954.0],[403.0],[308.0],[261.0],[339.0],[575.0],[41.0],[72.0],[843.0],[666.0],[790.0],[75.0],[329.0],[539.0],[17.0],[891.0],[115.0],[970.0],[213.0],[928.0],[274.0],[74.0],[930.0],[582.0],[894.0],[464.0],[144.0],[245.0],[900.0],[199.0],[911.0],[637.0],[117.0],[156.0]
286,[153.0],[715.0],[105.0],[243.0],[220.0],[572.0],[213.0],[505.0],[99.0],[109.0],[698.0],[42.0],[769.0],[548.0],[414.0],[620.0],[117.0],[795.0],[918.0],[115.0],[885.0],[697.0],[768.0],[170.0],[376.0],[930.0],[812.0],[570.0],[850.0],[687.0],[188.0],[141.0],[884.0],[464.0],[196.0],[923.0],[901.0],[405.0],[289.0],[628.0],[6.0],[291.0],[528.0],[85.0],[379.0],[115.0],[72.0],[239.0],[833.0],[116.0],[484.0],[263.0],[370.0],[239.0],[878.0],[336.0],[801.0],[490.0],[634.0],[336.0],[32.0],[520.0],[287.0],[523.0],[105.0],[628.0],[46.0],[222.0],[220.0],[998.0],[376.0],[266.0],[924.0],[220.0],[91.0],[574.0],[691.0],[625.0],[627.0],[889.0],[229.0],[358.0],[962.0],[539.0],[502.0],[531.0],[97.0],[620.0],[819.0],[191.0],[210.0],[861.0],[175.0],[69.0],[620.0],[23.0],[878.0],[791.0],[214.0],[937.0],[21.0],[706.0],[64.0],[402.0],[585.0],[668.0],[305.0],[557.0],[115.0],[644.0],[655.0],[560.0],[530.0],[220.0],[237.0],[7.0],[172.0],[367.0],[81.0],[923.0],[622.0],[151.0],[701.0],[964.0],[810.0]
287,[874.0],[965.0],[194.0],[586.0],[768.0],[400.0],[365.0],[699.0],[926.0],[786.0],[837.0],[673.0],[527.0],[174.0],[743.0],[900.0],[478.0],[902.0],[540.0],[436.0],[788.0],[436.0],[376.0],[376.0],[329.0],[610.0],[7.0],[21.0],[709.0],[485.0],[67.0],[467.0],[776.0],[115.0],[377.0],[396.0],[750.0],[672.0],[963.0],[536.0],[573.0],[317.0],[709.0],[531.0],[559.0],[708.0],[698.0],[431.0],[712.0],[655.0],[573.0],[505.0],[286.0],[741.0],[596.0],[253.0],[344.0],[156.0],[96.0],[85.0],[268.0],[345.0],[582.0],[991.0],[239.0],[852.0],[524.0],[569.0],[105.0],[6.0],[195.0],[196.0],[491.0],[292.0],[79.0],[984.0],[474.0],[608.0],[993.0],[543.0],[935.0],[249.0],[907.0],[1.0],[365.0],[831.0],[974.0],[152.0],[619.0],[853.0],[53.0],[871.0],[146.0],[380.0],[365.0],[255.0],[314.0],[220.0],[866.0],[892.0],[729.0],[735.0],[324.0],[217.0],[205.0],[230.0],[333.0],[910.0],[801.0],[494.0],[898.0],[862.0],[324.0],[924.0],[315.0],[53.0],[185.0],[188.0],[872.0],[848.0],[661.0],[134.0],[254.0],[302.0],[123.0]
288,[813.0],[151.0],[282.0],[436.0],[292.0],[636.0],[633.0],[772.0],[546.0],[299.0],[962.0],[779.0],[156.0],[768.0],[492.0],[395.0],[495.0],[378.0],[285.0],[405.0],[237.0],[469.0],[542.0],[563.0],[113.0],[191.0],[209.0],[9.0],[202.0],[105.0],[751.0],[413.0],[989.0],[733.0],[619.0],[255.0],[326.0],[209.0],[995.0],[187.0],[596.0],[266.0],[47.0],[386.0],[768.0],[220.0],[936.0],[988.0],[878.0],[324.0],[714.0],[580.0],[539.0],[907.0],[822.0],[719.0],[440.0],[509.0],[712.0],[668.0],[212.0],[988.0],[685.0],[69.0],[936.0],[219.0],[822.0],[258.0],[178.0],[719.0],[692.0],[115.0],[668.0],[400.0],[440.0],[683.0],[477.0],[833.0],[894.0],[977.0],[787.0],[965.0],[481.0],[69.0],[106.0],[590.0],[513.0],[566.0],[219.0],[651.0],[332.0],[329.0],[44.0],[272.0],[83.0],[615.0],[999.0],[404.0],[67.0],[91.0],[20.0],[455.0],[470.0],[824.0],[828.0],[298.0],[684.0],[863.0],[663.0],[707.0],[398.0],[211.0],[278.0],[651.0],[896.0],[699.0],[705.0],[988.0],[907.0],[288.0],[988.0],[665.0],[744.0],[634.0],[443.0]
289,[466.0],[1.0],[484.0],[633.0],[444.0],[880.0],[965.0],[620.0],[886.0],[974.0],[916.0],[298.0],[844.0],[169.0],[329.0],[291.0],[415.0],[218.0],[707.0],[575.0],[692.0],[399.0],[105.0],[263.0],[657.0],[661.0],[530.0],[768.0],[778.0],[647.0],[849.0],[860.0],[73.0],[578.0],[333.0],[343.0],[935.0],[66.0],[907.0],[635.0],[792.0],[364.0],[225.0],[283.0],[54.0],[130.0],[723.0],[378.0],[260.0],[514.0],[956.0],[536.0],[158.0],[115.0],[106.0],[444.0],[404.0],[487.0],[151.0],[847.0],[873.0],[325.0],[787.0],[954.0],[635.0],[317.0],[376.0],[260.0],[151.0],[399.0],[672.0],[455.0],[294.0],[269.0],[544.0],[699.0],[399.0],[436.0],[555.0],[966.0],[596.0],[385.0],[974.0],[787.0],[207.0],[864.0],[880.0],[158.0],[317.0],[199.0],[160.0],[80.0],[623.0],[291.0],[799.0],[945.0],[928.0],[409.0],[161.0],[592.0],[813.0],[672.0],[267.0],[20.0],[18.0],[910.0],[895.0],[997.0],[622.0],[436.0],[85.0],[758.0],[937.0],[198.0],[751.0],[66.0],[57.0],[835.0],[792.0],[426.0],[25.0],[1.0],[171.0],[532.0],[653.0]
290,[69.0],[335.0],[727.0],[582.0],[486.0],[436.0],[557.0],[294.0],[773.0],[612.0],[852.0],[775.0],[832.0],[73.0],[186.0],[531.0],[512.0],[875.0],[147.0],[898.0],[301.0],[329.0],[20.0],[81.0],[743.0],[712.0],[66.0],[918.0],[382.0],[70.0],[769.0],[798.0],[692.0],[654.0],[519.0],[677.0],[466.0],[516.0],[877.0],[239.0],[861.0],[851.0],[17.0],[705.0],[208.0],[457.0],[590.0],[523.0],[119.0],[65.0],[835.0],[508.0],[474.0],[504.0],[751.0],[32.0],[639.0],[857.0],[430.0],[557.0],[526.0],[42.0],[810.0],[906.0],[288.0],[253.0],[133.0],[341.0],[1.0],[168.0],[752.0],[472.0],[199.0],[395.0],[290.0],[596.0],[347.0],[540.0],[691.0],[438.0],[517.0],[971.0],[472.0],[714.0],[241.0],[321.0],[74.0],[332.0],[399.0],[896.0],[659.0],[673.0],[448.0],[321.0],[578.0],[317.0],[220.0],[119.0],[786.0],[333.0],[581.0],[536.0],[91.0],[22.0],[44.0],[121.0],[495.0],[44.0],[239.0],[871.0],[747.0],[410.0],[536.0],[993.0],[158.0],[558.0],[822.0],[128.0],[594.0],[334.0],[440.0],[960.0],[691.0],[902.0],[746.0]
291,[935.0],[708.0],[288.0],[374.0],[559.0],[199.0],[989.0],[263.0],[291.0],[114.0],[756.0],[415.0],[966.0],[536.0],[211.0],[106.0],[370.0],[651.0],[645.0],[648.0],[562.0],[79.0],[733.0],[42.0],[120.0],[543.0],[707.0],[824.0],[98.0],[21.0],[28.0],[359.0],[492.0],[877.0],[524.0],[426.0],[467.0],[824.0],[158.0],[911.0],[278.0],[77.0],[824.0],[443.0],[521.0],[9.0],[63.0],[7.0],[884.0],[239.0],[749.0],[314.0],[395.0],[220.0],[159.0],[120.0],[733.0],[434.0],[219.0],[254.0],[303.0],[555.0],[647.0],[74.0],[896.0],[332.0],[239.0],[455.0],[430.0],[531.0],[105.0],[496.0],[803.0],[73.0],[640.0],[153.0],[503.0],[903.0],[209.0],[170.0],[32.0],[15.0],[702.0],[105.0],[843.0],[679.0],[743.0],[545.0],[195.0],[454.0],[186.0],[297.0],[435.0],[78.0],[787.0],[712.0],[263.0],[18.0],[688.0],[560.0],[824.0],[563.0],[675.0],[731.0],[787.0],[261.0],[959.0],[719.0],[559.0],[714.0],[825.0],[673.0],[855.0],[6.0],[412.0],[44.0],[595.0],[364.0],[705.0],[90.0],[870.0],[445.0],[357.0],[21.0],[210.0]
292,[896.0],[134.0],[161.0],[130.0],[424.0],[625.0],[581.0],[767.0],[121.0],[856.0],[419.0],[432.0],[970.0],[24.0],[229.0],[997.0],[154.0],[485.0],[54.0],[743.0],[990.0],[99.0],[901.0],[5.0],[43.0],[329.0],[102.0],[52.0],[475.0],[840.0],[757.0],[902.0],[113.0],[378.0],[829.0],[727.0],[871.0],[807.0],[267.0],[899.0],[144.0],[744.0],[143.0],[253.0],[383.0],[897.0],[196.0],[751.0],[966.0],[516.0],[445.0],[380.0],[329.0],[557.0],[902.0],[494.0],[400.0],[225.0],[954.0],[980.0],[855.0],[723.0],[569.0],[647.0],[697.0],[995.0],[56.0],[334.0],[265.0],[96.0],[714.0],[549.0],[962.0],[503.0],[20.0],[633.0],[712.0],[309.0],[306.0],[632.0],[482.0],[228.0],[594.0],[414.0],[115.0],[127.0],[962.0],[60.0],[660.0],[621.0],[5.0],[130.0],[618.0],[342.0],[51.0],[578.0],[505.0],[768.0],[436.0],[188.0],[191.0],[770.0],[717.0],[142.0],[767.0],[243.0],[28.0],[120.0],[336.0],[444.0],[932.0],[96.0],[478.0],[485.0],[719.0],[482.0],[109.0],[240.0],[610.0],[332.0],[432.0],[96.0],[279.0],[8.0],[699.0]
