Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
248,[72.0],[81.0],[105.0],[477.0],[260.0],[436.0],[767.0],[520.0],[97.0],[699.0],[174.0],[329.0],[352.0],[519.0],[243.0],[433.0],[540.0],[618.0],[544.0],[756.0],[208.0],[563.0],[455.0],[496.0],[582.0],[239.0],[290.0],[832.0],[498.0],[115.0],[401.0],[412.0],[95.0],[211.0],[860.0],[505.0],[896.0],[253.0],[109.0],[253.0],[131.0],[263.0],[831.0],[261.0],[906.0],[840.0],[926.0],[400.0],[376.0],[97.0]
249,[768.0],[776.0],[557.0],[765.0],[161.0],[545.0],[261.0],[441.0],[839.0],[975.0],[230.0],[247.0],[150.0],[733.0],[929.0],[705.0],[360.0],[833.0],[379.0],[133.0],[172.0],[469.0],[636.0],[52.0],[235.0],[69.0],[440.0],[95.0],[494.0],[414.0],[399.0],[234.0],[121.0],[300.0],[492.0],[853.0],[8.0],[635.0],[954.0],[104.0],[578.0],[693.0],[910.0],[222.0],[573.0],[192.0],[234.0],[287.0],[910.0],[834.0]
250,[47.0],[912.0],[652.0],[410.0],[894.0],[74.0],[272.0],[266.0],[954.0],[979.0],[660.0],[285.0],[376.0],[877.0],[119.0],[336.0],[84.0],[827.0],[582.0],[614.0],[23.0],[94.0],[440.0],[478.0],[430.0],[178.0],[56.0],[472.0],[505.0],[328.0],[962.0],[844.0],[376.0],[837.0],[98.0],[91.0],[132.0],[455.0],[950.0],[954.0],[930.0],[547.0],[767.0],[950.0],[698.0],[557.0],[756.0],[767.0],[935.0],[195.0]
251,[810.0],[547.0],[376.0],[953.0],[119.0],[896.0],[263.0],[389.0],[160.0],[810.0],[70.0],[146.0],[220.0],[99.0],[142.0],[567.0],[503.0],[623.0],[105.0],[681.0],[240.0],[967.0],[74.0],[400.0],[438.0],[42.0],[153.0],[660.0],[20.0],[733.0],[176.0],[699.0],[547.0],[717.0],[974.0],[135.0],[810.0],[767.0],[94.0],[767.0],[651.0],[505.0],[437.0],[720.0],[928.0],[227.0],[743.0],[258.0],[810.0],[974.0]
252,[64.0],[653.0],[260.0],[230.0],[234.0],[168.0],[405.0],[432.0],[107.0],[72.0],[433.0],[173.0],[787.0],[962.0],[134.0],[604.0],[237.0],[739.0],[882.0],[220.0],[532.0],[712.0],[733.0],[212.0],[492.0],[193.0],[20.0],[570.0],[79.0],[775.0],[447.0],[161.0],[442.0],[652.0],[229.0],[478.0],[710.0],[827.0],[672.0],[698.0],[544.0],[582.0],[822.0],[657.0],[953.0],[915.0],[967.0],[908.0],[834.0],[556.0]
253,[880.0],[732.0],[766.0],[423.0],[886.0],[258.0],[91.0],[106.0],[967.0],[171.0],[243.0],[956.0],[667.0],[725.0],[254.0],[305.0],[744.0],[432.0],[250.0],[344.0],[218.0],[540.0],[20.0],[134.0],[628.0],[382.0],[691.0],[707.0],[188.0],[159.0],[871.0],[527.0],[429.0],[524.0],[336.0],[376.0],[761.0],[149.0],[160.0],[672.0],[713.0],[962.0],[263.0],[866.0],[706.0],[1.0],[72.0],[263.0],[104.0],[835.0]
254,[230.0],[42.0],[787.0],[71.0],[967.0],[412.0],[109.0],[21.0],[352.0],[787.0],[558.0],[618.0],[906.0],[698.0],[693.0],[524.0],[608.0],[913.0],[978.0],[523.0],[695.0],[790.0],[997.0],[599.0],[170.0],[433.0],[158.0],[819.0],[340.0],[239.0],[473.0],[610.0],[321.0],[608.0],[625.0],[105.0],[699.0],[263.0],[593.0],[263.0],[259.0],[95.0],[223.0],[513.0],[113.0],[419.0],[698.0],[806.0],[113.0],[962.0]
255,[127.0],[583.0],[294.0],[131.0],[974.0],[23.0],[79.0],[987.0],[214.0],[877.0],[496.0],[227.0],[928.0],[400.0],[281.0],[702.0],[131.0],[823.0],[277.0],[906.0],[284.0],[106.0],[803.0],[230.0],[511.0],[920.0],[928.0],[901.0],[634.0],[546.0],[209.0],[967.0],[186.0],[933.0],[288.0],[269.0],[459.0],[406.0],[502.0],[835.0],[966.0],[315.0],[953.0],[787.0],[249.0],[310.0],[366.0],[420.0],[556.0],[276.0]
256,[225.0],[395.0],[778.0],[750.0],[214.0],[789.0],[893.0],[359.0],[720.0],[187.0],[134.0],[54.0],[294.0],[294.0],[445.0],[235.0],[285.0],[450.0],[383.0],[690.0],[882.0],[731.0],[400.0],[774.0],[134.0],[926.0],[254.0],[970.0],[536.0],[319.0],[158.0],[21.0],[830.0],[440.0],[959.0],[272.0],[119.0],[74.0],[697.0],[305.0],[958.0],[333.0],[95.0],[32.0],[99.0],[430.0],[706.0],[787.0],[129.0],[749.0]
257,[341.0],[993.0],[810.0],[464.0],[97.0],[702.0],[871.0],[160.0],[978.0],[376.0],[178.0],[623.0],[508.0],[129.0],[741.0],[55.0],[152.0],[904.0],[376.0],[0.0],[656.0],[382.0],[944.0],[191.0],[635.0],[131.0],[813.0],[728.0],[949.0],[20.0],[415.0],[712.0],[636.0],[96.0],[991.0],[896.0],[436.0],[389.0],[666.0],[860.0],[485.0],[570.0],[884.0],[272.0],[95.0],[975.0],[699.0],[419.0],[276.0],[699.0]
258,[983.0],[883.0],[928.0],[259.0],[366.0],[611.0],[53.0],[299.0],[659.0],[85.0],[764.0],[860.0],[260.0],[871.0],[668.0],[557.0],[199.0],[142.0],[637.0],[928.0],[277.0],[151.0],[191.0],[679.0],[860.0],[214.0],[891.0],[860.0],[894.0],[635.0],[310.0],[270.0],[473.0],[991.0],[466.0],[958.0],[964.0],[994.0],[270.0],[531.0],[165.0],[947.0],[695.0],[121.0],[581.0],[741.0],[790.0],[810.0],[702.0],[614.0]
259,[356.0],[74.0],[799.0],[661.0],[209.0],[395.0],[799.0],[149.0],[272.0],[708.0],[445.0],[86.0],[119.0],[714.0],[683.0],[975.0],[259.0],[806.0],[791.0],[460.0],[360.0],[778.0],[543.0],[445.0],[970.0],[485.0],[701.0],[56.0],[281.0],[127.0],[547.0],[6.0],[582.0],[636.0],[28.0],[720.0],[51.0],[756.0],[665.0],[502.0],[876.0],[974.0],[877.0],[423.0],[165.0],[628.0],[165.0],[699.0],[724.0],[942.0]
260,[831.0],[978.0],[699.0],[194.0],[701.0],[625.0],[505.0],[683.0],[974.0],[105.0],[390.0],[913.0],[891.0],[630.0],[888.0],[837.0],[734.0],[253.0],[399.0],[341.0],[921.0],[211.0],[734.0],[697.0],[555.0],[668.0],[851.0],[173.0],[75.0],[743.0],[274.0],[787.0],[570.0],[60.0],[962.0],[536.0],[133.0],[141.0],[348.0],[705.0],[926.0],[436.0],[575.0],[843.0],[570.0],[437.0],[679.0],[450.0],[563.0],[810.0]
261,[933.0],[437.0],[701.0],[243.0],[790.0],[218.0],[659.0],[450.0],[644.0],[264.0],[325.0],[160.0],[573.0],[547.0],[531.0],[128.0],[789.0],[417.0],[464.0],[433.0],[637.0],[636.0],[651.0],[826.0],[765.0],[201.0],[400.0],[838.0],[920.0],[492.0],[61.0],[366.0],[678.0],[175.0],[582.0],[198.0],[22.0],[492.0],[161.0],[106.0],[95.0],[511.0],[581.0],[440.0],[822.0],[322.0],[910.0],[342.0],[95.0],[769.0]
262,[611.0],[719.0],[117.0],[459.0],[233.0],[806.0],[878.0],[902.0],[848.0],[906.0],[423.0],[67.0],[701.0],[321.0],[114.0],[1.0],[54.0],[258.0],[558.0],[589.0],[789.0],[104.0],[286.0],[785.0],[445.0],[827.0],[119.0],[294.0],[436.0],[229.0],[160.0],[517.0],[638.0],[321.0],[793.0],[241.0],[39.0],[77.0],[524.0],[270.0],[710.0],[752.0],[708.0],[410.0],[41.0],[545.0],[662.0],[131.0],[756.0],[993.0]
263,[430.0],[866.0],[877.0],[776.0],[254.0],[115.0],[547.0],[596.0],[962.0],[668.0],[293.0],[904.0],[767.0],[903.0],[739.0],[896.0],[19.0],[141.0],[647.0],[934.0],[58.0],[910.0],[567.0],[131.0],[894.0],[259.0],[329.0],[616.0],[400.0],[668.0],[368.0],[151.0],[69.0],[806.0],[115.0],[962.0],[625.0],[896.0],[553.0],[520.0],[679.0],[625.0],[776.0],[963.0],[294.0],[583.0],[810.0],[432.0],[486.0],[787.0]
264,[652.0],[652.0],[254.0],[975.0],[492.0],[812.0],[836.0],[806.0],[886.0],[952.0],[596.0],[469.0],[195.0],[333.0],[423.0],[520.0],[188.0],[593.0],[127.0],[986.0],[525.0],[1.0],[485.0],[853.0],[42.0],[321.0],[191.0],[329.0],[808.0],[574.0],[497.0],[672.0],[275.0],[266.0],[315.0],[713.0],[233.0],[963.0],[15.0],[160.0],[917.0],[751.0],[539.0],[455.0],[883.0],[539.0],[834.0],[929.0],[557.0],[679.0]
265,[43.0],[527.0],[478.0],[879.0],[322.0],[360.0],[744.0],[211.0],[399.0],[220.0],[499.0],[688.0],[254.0],[69.0],[919.0],[412.0],[67.0],[971.0],[622.0],[903.0],[147.0],[756.0],[818.0],[87.0],[472.0],[406.0],[260.0],[374.0],[625.0],[288.0],[697.0],[864.0],[579.0],[69.0],[908.0],[843.0],[758.0],[291.0],[469.0],[161.0],[8.0],[567.0],[705.0],[864.0],[662.0],[469.0],[195.0],[602.0],[72.0],[101.0]
266,[628.0],[336.0],[708.0],[284.0],[141.0],[591.0],[536.0],[97.0],[44.0],[683.0],[345.0],[603.0],[263.0],[752.0],[410.0],[21.0],[593.0],[97.0],[787.0],[69.0],[620.0],[96.0],[235.0],[469.0],[634.0],[496.0],[596.0],[477.0],[191.0],[683.0],[186.0],[1.0],[523.0],[450.0],[349.0],[412.0],[412.0],[412.0],[724.0],[505.0],[924.0],[824.0],[52.0],[241.0],[647.0],[909.0],[924.0],[364.0],[695.0],[105.0]
267,[769.0],[975.0],[691.0],[188.0],[935.0],[557.0],[214.0],[258.0],[538.0],[667.0],[863.0],[17.0],[835.0],[237.0],[866.0],[610.0],[526.0],[804.0],[58.0],[866.0],[464.0],[430.0],[926.0],[621.0],[810.0],[303.0],[543.0],[575.0],[53.0],[569.0],[663.0],[954.0],[900.0],[527.0],[180.0],[876.0],[278.0],[289.0],[234.0],[17.0],[398.0],[836.0],[249.0],[640.0],[207.0],[614.0],[556.0],[523.0],[610.0],[651.0]
268,[982.0],[120.0],[713.0],[893.0],[932.0],[450.0],[224.0],[588.0],[366.0],[133.0],[723.0],[465.0],[691.0],[135.0],[378.0],[712.0],[688.0],[91.0],[848.0],[442.0],[810.0],[72.0],[870.0],[627.0],[414.0],[855.0],[294.0],[912.0],[434.0],[836.0],[211.0],[219.0],[483.0],[523.0],[778.0],[527.0],[429.0],[724.0],[17.0],[234.0],[661.0],[235.0],[133.0],[219.0],[96.0],[150.0],[835.0],[259.0],[698.0],[818.0]
269,[698.0],[443.0],[906.0],[246.0],[253.0],[239.0],[962.0],[697.0],[794.0],[596.0],[722.0],[814.0],[901.0],[719.0],[463.0],[517.0],[981.0],[974.0],[810.0],[321.0],[684.0],[673.0],[438.0],[543.0],[659.0],[683.0],[683.0],[94.0],[543.0],[596.0],[775.0],[430.0],[440.0],[432.0],[292.0],[974.0],[520.0],[978.0],[756.0],[330.0],[281.0],[575.0],[230.0],[966.0],[109.0],[788.0],[787.0],[795.0],[539.0],[871.0]
270,[960.0],[159.0],[133.0],[536.0],[910.0],[528.0],[303.0],[271.0],[682.0],[590.0],[766.0],[129.0],[559.0],[481.0],[872.0],[160.0],[433.0],[180.0],[358.0],[294.0],[729.0],[628.0],[679.0],[334.0],[336.0],[821.0],[767.0],[52.0],[659.0],[940.0],[839.0],[848.0],[793.0],[997.0],[443.0],[710.0],[354.0],[878.0],[366.0],[469.0],[570.0],[494.0],[344.0],[503.0],[590.0],[585.0],[276.0],[69.0],[712.0],[376.0]
271,[834.0],[844.0],[8.0],[799.0],[425.0],[432.0],[51.0],[611.0],[413.0],[928.0],[410.0],[379.0],[290.0],[837.0],[342.0],[430.0],[465.0],[154.0],[886.0],[251.0],[482.0],[698.0],[169.0],[356.0],[423.0],[117.0],[970.0],[666.0],[115.0],[808.0],[469.0],[317.0],[445.0],[719.0],[526.0],[844.0],[830.0],[129.0],[106.0],[975.0],[198.0],[135.0],[220.0],[499.0],[195.0],[168.0],[559.0],[299.0],[706.0],[671.0]
272,[243.0],[612.0],[220.0],[882.0],[654.0],[610.0],[436.0],[978.0],[508.0],[329.0],[739.0],[604.0],[505.0],[120.0],[204.0],[864.0],[301.0],[962.0],[612.0],[636.0],[887.0],[5.0],[170.0],[17.0],[7.0],[596.0],[668.0],[540.0],[651.0],[400.0],[546.0],[628.0],[333.0],[364.0],[239.0],[714.0],[446.0],[21.0],[72.0],[697.0],[199.0],[52.0],[160.0],[544.0],[950.0],[801.0],[673.0],[636.0],[52.0],[547.0]
273,[397.0],[210.0],[523.0],[599.0],[860.0],[785.0],[747.0],[147.0],[828.0],[189.0],[929.0],[724.0],[578.0],[789.0],[104.0],[697.0],[496.0],[531.0],[897.0],[260.0],[24.0],[975.0],[413.0],[825.0],[705.0],[524.0],[651.0],[32.0],[836.0],[466.0],[444.0],[399.0],[119.0],[44.0],[511.0],[8.0],[220.0],[91.0],[790.0],[238.0],[26.0],[79.0],[385.0],[981.0],[84.0],[884.0],[563.0],[321.0],[151.0],[714.0]
274,[706.0],[702.0],[459.0],[445.0],[250.0],[291.0],[709.0],[96.0],[391.0],[294.0],[981.0],[172.0],[521.0],[201.0],[589.0],[628.0],[172.0],[60.0],[954.0],[630.0],[787.0],[706.0],[534.0],[111.0],[51.0],[930.0],[472.0],[483.0],[239.0],[582.0],[17.0],[831.0],[308.0],[560.0],[547.0],[961.0],[777.0],[99.0],[531.0],[967.0],[459.0],[794.0],[906.0],[723.0],[749.0],[23.0],[424.0],[505.0],[99.0],[357.0]
275,[131.0],[896.0],[792.0],[637.0],[834.0],[281.0],[986.0],[974.0],[891.0],[21.0],[693.0],[55.0],[662.0],[702.0],[138.0],[17.0],[738.0],[871.0],[109.0],[516.0],[76.0],[409.0],[708.0],[259.0],[836.0],[336.0],[239.0],[936.0],[485.0],[329.0],[121.0],[975.0],[436.0],[795.0],[705.0],[21.0],[951.0],[496.0],[698.0],[536.0],[188.0],[428.0],[697.0],[91.0],[575.0],[776.0],[376.0],[843.0],[230.0],[333.0]
276,[363.0],[968.0],[69.0],[134.0],[705.0],[113.0],[310.0],[232.0],[888.0],[691.0],[997.0],[698.0],[544.0],[645.0],[647.0],[469.0],[129.0],[411.0],[15.0],[119.0],[832.0],[496.0],[110.0],[969.0],[599.0],[718.0],[485.0],[308.0],[214.0],[315.0],[672.0],[332.0],[294.0],[380.0],[751.0],[826.0],[115.0],[229.0],[910.0],[437.0],[639.0],[634.0],[614.0],[152.0],[5.0],[246.0],[486.0],[744.0],[575.0],[877.0]
277,[556.0],[557.0],[964.0],[841.0],[82.0],[364.0],[39.0],[17.0],[799.0],[260.0],[301.0],[532.0],[240.0],[524.0],[427.0],[219.0],[866.0],[152.0],[672.0],[529.0],[376.0],[99.0],[81.0],[542.0],[410.0],[198.0],[414.0],[230.0],[668.0],[511.0],[96.0],[305.0],[569.0],[120.0],[799.0],[998.0],[511.0],[177.0],[104.0],[366.0],[964.0],[438.0],[928.0],[889.0],[835.0],[360.0],[656.0],[794.0],[165.0],[143.0]
278,[975.0],[523.0],[41.0],[718.0],[556.0],[668.0],[333.0],[517.0],[871.0],[496.0],[204.0],[128.0],[536.0],[557.0],[640.0],[238.0],[899.0],[547.0],[699.0],[548.0],[689.0],[486.0],[133.0],[699.0],[214.0],[871.0],[115.0],[608.0],[926.0],[325.0],[940.0],[860.0],[625.0],[178.0],[668.0],[742.0],[590.0],[97.0],[706.0],[436.0],[505.0],[774.0],[243.0],[878.0],[260.0],[296.0],[824.0],[524.0],[614.0],[135.0]
279,[344.0],[84.0],[891.0],[969.0],[520.0],[795.0],[943.0],[645.0],[577.0],[405.0],[316.0],[706.0],[208.0],[147.0],[993.0],[106.0],[724.0],[534.0],[228.0],[389.0],[595.0],[699.0],[256.0],[841.0],[901.0],[96.0],[926.0],[261.0],[303.0],[751.0],[107.0],[910.0],[877.0],[901.0],[592.0],[212.0],[861.0],[288.0],[834.0],[583.0],[935.0],[7.0],[903.0],[177.0],[673.0],[653.0],[695.0],[178.0],[1.0],[708.0]
280,[99.0],[961.0],[659.0],[965.0],[748.0],[266.0],[459.0],[959.0],[853.0],[119.0],[899.0],[525.0],[966.0],[513.0],[766.0],[332.0],[532.0],[738.0],[22.0],[103.0],[105.0],[662.0],[729.0],[217.0],[985.0],[272.0],[625.0],[520.0],[863.0],[988.0],[153.0],[363.0],[243.0],[810.0],[117.0],[937.0],[260.0],[643.0],[135.0],[790.0],[614.0],[170.0],[505.0],[317.0],[559.0],[789.0],[921.0],[188.0],[430.0],[286.0]
281,[259.0],[412.0],[405.0],[729.0],[276.0],[178.0],[481.0],[469.0],[612.0],[32.0],[949.0],[926.0],[436.0],[197.0],[499.0],[194.0],[666.0],[333.0],[950.0],[440.0],[92.0],[539.0],[220.0],[810.0],[303.0],[547.0],[635.0],[928.0],[683.0],[32.0],[657.0],[705.0],[752.0],[827.0],[871.0],[719.0],[715.0],[505.0],[165.0],[625.0],[965.0],[919.0],[469.0],[578.0],[119.0],[944.0],[105.0],[241.0],[243.0],[742.0]
282,[546.0],[254.0],[767.0],[334.0],[160.0],[712.0],[932.0],[460.0],[760.0],[261.0],[743.0],[99.0],[656.0],[258.0],[103.0],[531.0],[485.0],[101.0],[9.0],[496.0],[71.0],[329.0],[42.0],[893.0],[699.0],[211.0],[679.0],[593.0],[722.0],[356.0],[475.0],[834.0],[260.0],[562.0],[650.0],[661.0],[906.0],[466.0],[556.0],[788.0],[347.0],[920.0],[127.0],[301.0],[11.0],[194.0],[539.0],[827.0],[628.0],[220.0]
283,[165.0],[998.0],[808.0],[436.0],[297.0],[149.0],[291.0],[431.0],[826.0],[701.0],[738.0],[620.0],[405.0],[93.0],[863.0],[399.0],[211.0],[666.0],[658.0],[983.0],[202.0],[573.0],[126.0],[758.0],[132.0],[958.0],[536.0],[65.0],[766.0],[555.0],[69.0],[294.0],[654.0],[787.0],[855.0],[156.0],[911.0],[844.0],[742.0],[910.0],[907.0],[97.0],[69.0],[105.0],[424.0],[359.0],[58.0],[986.0],[493.0],[572.0]
284,[294.0],[69.0],[261.0],[227.0],[563.0],[866.0],[974.0],[962.0],[765.0],[523.0],[173.0],[485.0],[625.0],[816.0],[619.0],[328.0],[382.0],[752.0],[943.0],[330.0],[145.0],[695.0],[906.0],[567.0],[447.0],[962.0],[492.0],[260.0],[679.0],[191.0],[222.0],[69.0],[135.0],[406.0],[683.0],[436.0],[493.0],[974.0],[662.0],[115.0],[536.0],[131.0],[980.0],[406.0],[52.0],[885.0],[199.0],[513.0],[134.0],[133.0]
285,[473.0],[966.0],[263.0],[853.0],[697.0],[151.0],[444.0],[458.0],[82.0],[589.0],[329.0],[662.0],[424.0],[742.0],[109.0],[746.0],[926.0],[135.0],[309.0],[701.0],[714.0],[810.0],[979.0],[799.0],[668.0],[673.0],[924.0],[63.0],[306.0],[355.0],[954.0],[556.0],[79.0],[93.0],[437.0],[287.0],[363.0],[582.0],[563.0],[801.0],[654.0],[808.0],[48.0],[186.0],[594.0],[464.0],[614.0],[766.0],[699.0],[294.0]
286,[662.0],[156.0],[920.0],[625.0],[257.0],[802.0],[266.0],[652.0],[212.0],[254.0],[666.0],[684.0],[261.0],[94.0],[908.0],[848.0],[620.0],[382.0],[828.0],[837.0],[902.0],[397.0],[166.0],[947.0],[761.0],[91.0],[505.0],[433.0],[647.0],[494.0],[321.0],[119.0],[574.0],[433.0],[930.0],[291.0],[793.0],[295.0],[719.0],[834.0],[807.0],[742.0],[44.0],[399.0],[521.0],[902.0],[779.0],[701.0],[283.0],[48.0]
287,[505.0],[860.0],[966.0],[832.0],[941.0],[211.0],[752.0],[612.0],[767.0],[813.0],[629.0],[253.0],[749.0],[684.0],[933.0],[71.0],[991.0],[603.0],[502.0],[371.0],[977.0],[245.0],[928.0],[787.0],[53.0],[333.0],[229.0],[119.0],[596.0],[543.0],[295.0],[321.0],[115.0],[732.0],[333.0],[97.0],[80.0],[536.0],[375.0],[239.0],[1.0],[259.0],[321.0],[289.0],[701.0],[179.0],[363.0],[339.0],[431.0],[719.0]
288,[775.0],[70.0],[290.0],[640.0],[469.0],[433.0],[66.0],[220.0],[444.0],[56.0],[32.0],[573.0],[58.0],[978.0],[261.0],[29.0],[99.0],[742.0],[488.0],[254.0],[877.0],[787.0],[171.0],[786.0],[896.0],[244.0],[199.0],[7.0],[209.0],[611.0],[848.0],[276.0],[550.0],[36.0],[988.0],[268.0],[160.0],[315.0],[276.0],[223.0],[56.0],[53.0],[589.0],[60.0],[615.0],[832.0],[5.0],[202.0],[305.0],[119.0]
289,[573.0],[6.0],[447.0],[433.0],[100.0],[95.0],[149.0],[28.0],[825.0],[290.0],[510.0],[887.0],[56.0],[540.0],[454.0],[954.0],[96.0],[719.0],[270.0],[691.0],[258.0],[982.0],[140.0],[101.0],[310.0],[269.0],[213.0],[496.0],[109.0],[79.0],[636.0],[872.0],[134.0],[986.0],[774.0],[554.0],[988.0],[997.0],[120.0],[556.0],[383.0],[719.0],[509.0],[714.0],[240.0],[645.0],[409.0],[254.0],[533.0],[928.0]
290,[260.0],[21.0],[56.0],[819.0],[486.0],[827.0],[625.0],[864.0],[263.0],[69.0],[504.0],[679.0],[115.0],[887.0],[723.0],[832.0],[662.0],[814.0],[161.0],[417.0],[626.0],[615.0],[336.0],[235.0],[920.0],[329.0],[288.0],[158.0],[924.0],[987.0],[922.0],[636.0],[742.0],[376.0],[596.0],[625.0],[533.0],[517.0],[573.0],[668.0],[430.0],[230.0],[17.0],[827.0],[254.0],[284.0],[113.0],[554.0],[952.0],[906.0]
291,[186.0],[807.0],[505.0],[499.0],[17.0],[683.0],[638.0],[906.0],[475.0],[582.0],[141.0],[97.0],[921.0],[113.0],[129.0],[104.0],[573.0],[120.0],[457.0],[978.0],[708.0],[305.0],[363.0],[117.0],[305.0],[236.0],[237.0],[920.0],[663.0],[588.0],[66.0],[563.0],[167.0],[714.0],[909.0],[731.0],[21.0],[272.0],[695.0],[884.0],[575.0],[214.0],[630.0],[473.0],[174.0],[936.0],[594.0],[454.0],[363.0],[966.0]
292,[195.0],[950.0],[303.0],[496.0],[890.0],[269.0],[203.0],[264.0],[621.0],[512.0],[901.0],[24.0],[970.0],[608.0],[224.0],[672.0],[673.0],[702.0],[234.0],[627.0],[806.0],[835.0],[487.0],[823.0],[640.0],[720.0],[82.0],[746.0],[950.0],[634.0],[440.0],[325.0],[125.0],[496.0],[958.0],[266.0],[294.0],[44.0],[155.0],[245.0],[558.0],[81.0],[917.0],[404.0],[656.0],[147.0],[688.0],[691.0],[80.0],[717.0]
293,[134.0],[321.0],[347.0],[728.0],[706.0],[406.0],[135.0],[219.0],[333.0],[158.0],[888.0],[924.0],[239.0],[24.0],[503.0],[715.0],[835.0],[604.0],[523.0],[291.0],[297.0],[930.0],[294.0],[651.0],[808.0],[974.0],[178.0],[872.0],[329.0],[211.0],[997.0],[733.0],[239.0],[395.0],[520.0],[120.0],[283.0],[962.0],[291.0],[683.0],[436.0],[750.0],[294.0],[178.0],[691.0],[782.0],[95.0],[560.0],[445.0],[120.0]
294,[657.0],[907.0],[536.0],[723.0],[106.0],[496.0],[308.0],[294.0],[920.0],[492.0],[253.0],[742.0],[210.0],[889.0],[874.0],[129.0],[210.0],[557.0],[800.0],[290.0],[359.0],[32.0],[896.0],[562.0],[683.0],[866.0],[566.0],[405.0],[475.0],[116.0],[332.0],[486.0],[810.0],[105.0],[555.0],[873.0],[239.0],[511.0],[143.0],[653.0],[261.0],[303.0],[516.0],[569.0],[907.0],[319.0],[465.0],[316.0],[523.0],[405.0]
295,[749.0],[691.0],[53.0],[242.0],[457.0],[570.0],[196.0],[624.0],[334.0],[744.0],[44.0],[76.0],[472.0],[60.0],[85.0],[502.0],[779.0],[712.0],[44.0],[771.0],[803.0],[749.0],[464.0],[377.0],[763.0],[878.0],[778.0],[896.0],[866.0],[894.0],[733.0],[43.0],[230.0],[215.0],[478.0],[149.0],[928.0],[922.0],[702.0],[194.0],[187.0],[765.0],[380.0],[848.0],[921.0],[258.0],[245.0],[765.0],[51.0],[111.0]
296,[119.0],[211.0],[544.0],[936.0],[99.0],[36.0],[115.0],[871.0],[752.0],[321.0],[207.0],[651.0],[668.0],[76.0],[960.0],[586.0],[349.0],[55.0],[16.0],[578.0],[819.0],[594.0],[260.0],[376.0],[79.0],[752.0],[383.0],[701.0],[199.0],[651.0],[181.0],[520.0],[719.0],[74.0],[329.0],[115.0],[509.0],[612.0],[467.0],[596.0],[625.0],[188.0],[260.0],[795.0],[766.0],[597.0],[570.0],[441.0],[898.0],[702.0]
297,[222.0],[173.0],[436.0],[503.0],[906.0],[596.0],[935.0],[561.0],[590.0],[351.0],[42.0],[628.0],[897.0],[575.0],[180.0],[592.0],[679.0],[975.0],[206.0],[544.0],[450.0],[485.0],[290.0],[287.0],[433.0],[349.0],[545.0],[966.0],[107.0],[48.0],[35.0],[695.0],[928.0],[994.0],[884.0],[517.0],[113.0],[159.0],[817.0],[284.0],[405.0],[107.0],[859.0],[77.0],[70.0],[127.0],[379.0],[304.0],[69.0],[56.0]
298,[424.0],[232.0],[836.0],[298.0],[228.0],[515.0],[713.0],[927.0],[117.0],[578.0],[744.0],[689.0],[414.0],[499.0],[942.0],[724.0],[5.0],[151.0],[995.0],[966.0],[432.0],[852.0],[959.0],[423.0],[499.0],[87.0],[903.0],[412.0],[929.0],[7.0],[213.0],[220.0],[52.0],[389.0],[198.0],[513.0],[555.0],[380.0],[889.0],[619.0],[214.0],[120.0],[119.0],[954.0],[58.0],[806.0],[172.0],[389.0],[951.0],[692.0]
299,[536.0],[496.0],[578.0],[281.0],[698.0],[994.0],[719.0],[547.0],[505.0],[440.0],[823.0],[199.0],[683.0],[403.0],[345.0],[127.0],[365.0],[128.0],[69.0],[74.0],[728.0],[768.0],[412.0],[242.0],[494.0],[188.0],[791.0],[254.0],[32.0],[813.0],[122.0],[160.0],[120.0],[844.0],[896.0],[702.0],[980.0],[599.0],[16.0],[329.0],[115.0],[965.0],[636.0],[364.0],[863.0],[353.0],[919.0],[474.0],[280.0],[557.0]
300,[415.0],[174.0],[625.0],[981.0],[220.0],[1.0],[654.0],[946.0],[894.0],[373.0],[813.0],[363.0],[15.0],[440.0],[96.0],[756.0],[924.0],[305.0],[300.0],[211.0],[391.0],[363.0],[691.0],[268.0],[596.0],[687.0],[150.0],[544.0],[61.0],[262.0],[919.0],[539.0],[315.0],[971.0],[223.0],[219.0],[95.0],[751.0],[572.0],[882.0],[970.0],[444.0],[439.0],[899.0],[230.0],[247.0],[532.0],[290.0],[238.0],[970.0]
301,[521.0],[96.0],[7.0],[115.0],[58.0],[930.0],[526.0],[189.0],[969.0],[380.0],[114.0],[595.0],[635.0],[364.0],[997.0],[270.0],[409.0],[1.0],[125.0],[993.0],[986.0],[559.0],[343.0],[772.0],[741.0],[713.0],[922.0],[527.0],[224.0],[920.0],[673.0],[262.0],[575.0],[702.0],[713.0],[664.0],[238.0],[901.0],[557.0],[277.0],[836.0],[141.0],[901.0],[387.0],[358.0],[450.0],[615.0],[578.0],[423.0],[290.0]
